楼盘ID,楼盘名称,城市名称,城市ID,区域名称,区域ID,子区域名称,子区域ID,地址,环线位置,最新价格,参考价格,房贷计算信息,面积范围,占地面积,建筑面积,房间面积信息,户型文本描述,全部户型,开盘日期,开盘日期备注,开盘时间,交房时间,发证时间,建筑类型,建筑类型.1,产权年限,容积率,绿化率,规划户数,装修情况,工程进度,物业类型,物业公司,物业管理费,物业特色,车位数,车位比,销售状态,销售标题,租售标题,预售证号,绑定楼栋,开发商,开发商品牌,投资商,供电,供水,百度地图纬度,百度地图经度,400电话,所有标签列表,标签列表,默认图片,规交信息,售楼处地址
4176105,海梅林都,三亚,51,万宁,4918,万宁,4966,三亚万宁万宁石梅湾旅游度假区,,2299元/㎡,2299元/㎡,首付27万，月供6630元,105-166㎡,住宅：12000000m² 别墅：12000000m²,住宅：2100000m² 别墅：2100000m²,"[{""id"": 883682, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 105}, {""id"": 883683, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 116}, {""id"": 860985, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 106}, {""id"": 860986, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 106}, {""id"": 860987, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 106}, {""id"": 860988, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 106}, {""id"": 637294, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 107}, {""id"": 826391, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 108}, {""id"": 638347, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 112}, {""id"": 637290, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 115}, {""id"": 826368, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 127}, {""id"": 884040, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 130}, {""id"": 828997, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 133}, {""id"": 736842, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 138}, {""id"": 883684, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 139}, {""id"": 883685, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 143}, {""id"": 860989, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 153}, {""id"": 828998, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 166}, {""id"": 826392, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 135}, {""id"": 736843, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 142}]",别墅、3/4室,"3室户型,4室户型,别墅户型",1994-03-19,2026年02月06日,1994年,1995年,"[""2022-12-06"", ""2024-12-23"", ""2024-09-25"", ""2021-07-22"", ""2021-06-10"", ""2021-11-02"", ""2020-12-09"", ""2020-01-10"", ""2021-12-30"", ""2021-12-14"", ""2019-11-21"", ""2019-11-13"", ""2020-05-22"", ""2020-09-10"", ""2014-05-25"", ""2018-09-27"", ""2018-01-01"", ""2011-05-17""]","{多层,小高层,高层}",住宅：多层、小高层、高层 别墅：独栋别墅、联排别墅,住宅：70年 别墅：70年,住宅：1.1,住宅：60% 别墅：60%,住宅：872 别墅：872,"住宅：毛坯,带装修 别墅：毛坯,带装修",已封顶，竣工时间：暂无数据,住宅,中海物业,住宅：4.8元/㎡/月 别墅：6.8元/㎡/月,,住宅：1864 别墅：1864,,售罄,售罄,售罄,"[""[万行审2022]万房预字（33）号"", ""[万行审2024]万房预字（33）号"", ""[万行审2024]万房预字（19）号"", ""【万行审2024】万房预字（29）号"", ""【2021】万房预字（22）号"", ""【2021】万房预字（12）号"", ""【2021】万房预字（64）号"", ""【2020】万房预字（42）号"", ""【2020】万房预字（02）号"", ""【2021】万房预字（78）号"", ""【2021】万房预字（71）号"", ""万行审[2019]万房预字（34）号"", ""【2019】万房预字（34）号"", ""万行审[2020]万房预字（13）号"", ""万行审[2020]万房预字（29）号"", ""【2019】万房预字（10）号"", ""【2018】万房预字（53）号"", ""【2013】万房预字14号"", ""【2018】万房预字（37）号"", ""【2017】万房预字（29）号"", ""［2011］万房预字（022）号""]","[""十期30#、十期29#、十期28#、十期14#、十期38#、十期37#、十期36#、十期2#、十期5#、十期4#、十期13#、十期12#"", ""十期1#、十期15#、十期10#"", ""七期1#、七期30#、七期29#、七期2#"", ""七期7#、七期10#、七期6#、七期15#、七期16#、七期11#、七期14#"", ""五期8#"", ""六期叠拼32#、33#、6期洋房7#、6期洋房8#、6期洋房9#、6期洋房10#、6期洋房18#、6期洋房19#、6期洋房20#"", ""A1、A2"", ""五期7#"", ""1# 2# 3# 5# 6# 7# 8#"", ""别墅1# 、10# 、11# 、12# 、13# 、14# 、15# 、16# 、17# 、18# 、19# 、2# 、20# 、21# 、22# 、23# 、24# 25# 、26# 、27# 、28# 、29# 、3# 、30# 、4# 、5# 、6# 、7# 、8# 、9# 、三期5#"", ""4#""]",保利,华润置地,华润置地,住宅：民电,住宅：民水,18.679331,110.278397,"{""service_num"": ""4006708287"", ""num"": ""15594""}","{""129"": ""自带商业"", ""53"": ""高绿化率"", ""52"": ""低容积"", ""31"": ""大平层"", ""29"": ""装修交付"", ""8"": ""项目封顶"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""277"": ""特价房源"", ""276"": ""一房一价"", ""5"": ""低单价"", ""4"": ""低总价"", ""63"": ""旅游地产"", ""62"": ""江景地产"", ""59"": ""湖景地产"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""66"": ""公园"", ""64"": ""购物中心"", ""78"": ""大户型"", ""404"": ""客餐厅相连"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""83"": ""双阳台"", ""82"": ""双卫生间"", ""91"": ""热评楼盘"", ""90"": ""人气楼盘"", ""541"": ""3D沙盘"", ""540"": ""日照模拟"", ""265"": ""特惠"", ""263"": ""VR看房"", ""50"": ""品牌开发商""}","[""自带商业"", ""高绿化率"", ""低容积"", ""大平层"", ""装修交付""]",https://pic4.ajkimg.com/display/xinfang/d4f7181dd0723941d1e6c11b9df2596b/275x206n.jpg,[],石梅自然体验馆（石梅湖公园）
5349602,碧海幸福花苑,三亚,51,乐东,4917,乐东,4965,三亚乐东乐东九所新区,,,,,42-49㎡,1100m²,11000m²,"[{""id"": 50226, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 42}, {""id"": 50221, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 49}]",1室,1室户型,1994-02-14,,1994年,1995年,[],小高层,小高层,70年,1.63,22%,221,带装修,,住宅,中海物业,1.5元/㎡/月,,221,1:1,售罄,售罄,售罄,"[""乐房售证字号【2012】003号""]",[],禹洲,,鼎鑫实业开发有限公司,民电,民水,18.438071,108.948777,"{""service_num"": ""4006708287"", ""num"": """"}","{""52"": ""低容积"", ""29"": ""装修交付"", ""63"": ""旅游地产"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""79"": ""小户型"", ""55"": ""小型社区""}","[""低容积"", ""装修交付"", ""旅游地产"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/4404c590f56cd2175d86bda0106484ed/275x206n.jpg,[],海南省乐东鑫源商业街
7989309,凤居三期,三亚,51,天涯区,10251,三亚湾,4932,三亚天涯区三亚湾海坡度假区国光豪生酒店东侧（海韵酒店后）,,,,,110㎡,住宅：16345m² 别墅：16345m²,住宅：27000m² 别墅：27000m²,"[{""id"": 76872, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 110}]",2室,2室户型,1994-07-27,,1994年,1995年,[],高层,住宅：高层,住宅：70年 别墅：70年,住宅：1.2,住宅：45% 别墅：45%,住宅：170 别墅：170,住宅：带装修 别墅：带装修,,住宅,绿城服务,,,住宅：169 别墅：169,住宅：1:1 别墅：1:1,售罄,售罄,售罄,[],[],恒大,,,住宅：民电,住宅：民水,18.294377,109.435782,"{""service_num"": ""4006708287"", ""num"": """"}","{""53"": ""高绿化率"", ""52"": ""低容积"", ""29"": ""装修交付"", ""63"": ""旅游地产"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""78"": ""大户型"", ""55"": ""小型社区""}","[""高绿化率"", ""低容积"", ""装修交付"", ""旅游地产"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/e7489529874b1c9f88d52ae1f5059497/275x206n.jpg,[],三亚市三亚湾海坡度假区国光豪生酒店东侧
4082669,御东方小区,三亚,51,海棠区,10252,海棠湾,4938,三亚海棠区海棠湾南田温泉热带风情旅游城,,,,,68-113㎡,50593.05m²,98141.47m²,"[{""id"": 188075, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 68.29}, {""id"": 188076, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 84}, {""id"": 188074, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 89.51}, {""id"": 266475, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 113}]",1/2/3室,"1室户型,2室户型,3室户型",1994-07-22,,1994年,1995年,"[""2016-11-24""]",{小高层},小高层,70年,1.2,40%,691,简装修,,住宅,新城悦服务,4.3元/㎡/月,,691,1：1,售罄,售罄,售罄,"[""三房预许字【2016】46号""]","[""1~3#、5~12#、15~19#""]",雅居乐,,,民电,民水,18.419142,109.731018,"""""","{""53"": ""高绿化率"", ""52"": ""低容积"", ""29"": ""装修交付"", ""63"": ""旅游地产"", ""79"": ""小户型"", ""78"": ""大户型""}","[""高绿化率"", ""低容积"", ""装修交付"", ""旅游地产"", ""小户型""]",https://pic4.ajkimg.com/display/xinfang/3e507d09e1bd8cadb54723f5472bf2c0/275x206n.jpg,[],海棠区南田国际温泉旅游区神泉大道
500238,东方时代源,三亚,51,东方,6181,东方,6186,三亚东方东方解放东路,,2398元/㎡,2398元/㎡,首付9万，月供2150元,41-78㎡,177470.29m²,600000m²,[],,商业户型,1994-07-01,2020年10月21日,1994年,1995年,[],高层,,40年,,25%,7000,带装修,已封顶，竣工时间：2022-12-22,标准写字楼,中海物业,2.8元/㎡/月,,3405,1:0.48,售罄,售罄,售罄,[],[],中梁,,东方御中投资开发有限公司,商电,商水,19.089633,108.672805,"""""","{""559"": ""现房"", ""29"": ""装修交付"", ""8"": ""项目封顶"", ""5"": ""低单价"", ""90"": ""人气楼盘"", ""280"": ""商圈热盘"", ""54"": ""大型社区""}","[""现房"", ""装修交付"", ""项目封顶"", ""低单价"", ""人气楼盘""]",https://pic4.ajkimg.com/display/xinfang/8848743ef4553186b268ee451f6a37f8/275x206n.jpg,[],海南省东方市解放东路
5150736,金谷三期,三亚,51,海棠区,10252,海棠湾,4938,三亚海棠区海棠湾南田温泉度假区南田路18号,,5523元/㎡,5523元/㎡,首付57万，月供13618元,113-195㎡,住宅：120000m² 别墅：120000m²,住宅：180600m² 别墅：180600m²,"[{""id"": 693686, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 148.88}, {""id"": 672004, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 113}, {""id"": 672005, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 136}, {""id"": 693682, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 141.86}, {""id"": 693675, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 158.75}, {""id"": 693679, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 164.6}, {""id"": 693672, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 180.42}, {""id"": 693689, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 195.1}]",3/4室、别墅,"3室户型,4室户型,别墅户型",1994-01-10,2020年12月31日,1994年,1995年,"[""2021-06-30"", ""2021-11-18"", ""2022-06-16""]","{多层,花园洋房}",住宅：多层、花园洋房 别墅：叠加别墅,住宅：70年 别墅：70年,住宅：1 别墅：1,住宅：45% 别墅：45%,住宅：359 别墅：359,住宅：带装修 别墅：带装修,已封顶，竣工时间：2023-05-30,住宅,金地智慧服务,住宅：5.5元/㎡/月 别墅：5.5~8.5元/㎡/月,,住宅：548 别墅：548,住宅：1:1.45 别墅：1:1.45,售罄,售罄,售罄,"[""三房预许字【2021】023号"", ""三房预许字【2021】57号"", ""三房预许字【2021】101号"", ""三房预许字【2022】038号""]","[""叠拼15#、叠拼17#"", ""叠拼21#、叠拼13#、叠拼18#"", ""22#""]",象屿,,海南霖润房地产开发有限公司,住宅：民电,住宅：民水,18.408369,109.738498,"{""service_num"": ""4006708287"", ""num"": ""75349""}","{""559"": ""现房"", ""56"": ""车位充足"", ""53"": ""高绿化率"", ""52"": ""低容积"", ""29"": ""装修交付"", ""8"": ""项目封顶"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""78"": ""大户型"", ""401"": ""户型方正"", ""85"": ""主卧套房"", ""83"": ""双阳台"", ""263"": ""VR看房""}","[""现房"", ""车位充足"", ""高绿化率"", ""低容积"", ""装修交付""]",https://pic4.ajkimg.com/display/xinfang/8a0328380ef56d1ae970063269c323df/275x206n.jpg,[],三亚市海棠湾南田温泉度假区南田路18号
1069597,瑞蓝湾舍,三亚,51,万宁,4918,兴隆,5090,三亚万宁兴隆兴梅大道1号,,2299元/㎡,2299元/㎡,首付14万，月供3548元,76-172㎡,住宅：3333333.33m²,住宅：826666.67m²,"[{""id"": 689353, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 76}, {""id"": 860716, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 76}, {""id"": 860783, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 76}, {""id"": 860786, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 84}, {""id"": 689371, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 85}, {""id"": 860787, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 85}, {""id"": 689354, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88}, {""id"": 860784, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88}, {""id"": 689373, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 98}, {""id"": 860788, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 98}, {""id"": 860739, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 138}, {""id"": 860789, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 143}, {""id"": 860746, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 172}]",2/3/4室,"2室户型,3室户型,4室户型",1994-09-09,2018年07月02日,1994年,1995年,"[""2018-06-30"", ""2010-03-03"", ""2010-03-03"", ""2012-04-24"", ""2017-12-27"", ""2009-12-22""]",{花园洋房},住宅：花园洋房 别墅：独栋别墅,住宅：70年 别墅：70年,住宅：0.8 别墅：0.3,住宅：60% 别墅：60%,住宅：10699,住宅：毛坯,已竣工，竣工时间：2019-09-30,住宅,新城悦服务,住宅：4.7元/㎡/月,,住宅：8000,住宅：1：0.8,售罄,售罄,售罄,"[""万行审现备字(2020)4号"", ""万行审现备字(2020)2号"", ""万行审现备字(2020)3号"", ""万行审现备字(2021)1号"", ""〔2018〕万房预字（22）号"", ""(2010)万房预字(04)号"", ""(2009)万房预字(027)号"", ""（2012）万房预字（延24）号"", ""（2017）万房预字（60）号"", ""(2009)万房预字(05)号""]","[""29#、9#、24#"", ""17# 19# 21#"", ""29# 30# 31# 32# 33# 34# 35# 37#"", ""12# 14# 9#"", ""2# 3# 4# 5# 60#"", ""A区公寓 B区别墅 C区别墅""]",正荣,,世嘉控股集团（杭州）有限公司,住宅：民电,住宅：民水,18.698451,110.263825,"{""service_num"": ""4006708287"", ""num"": ""15622""}","{""559"": ""现房"", ""557"": ""项目竣工"", ""81"": ""大阳台"", ""53"": ""高绿化率"", ""52"": ""低容积"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""5"": ""低单价"", ""4"": ""低总价"", ""63"": ""旅游地产"", ""78"": ""大户型"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""86"": ""全景飘窗"", ""85"": ""主卧套房"", ""83"": ""双阳台"", ""82"": ""双卫生间"", ""90"": ""人气楼盘"", ""263"": ""VR看房"", ""54"": ""大型社区"", ""50"": ""品牌开发商""}","[""现房"", ""项目竣工"", ""大阳台"", ""高绿化率"", ""低容积""]",https://pic4.ajkimg.com/display/xinfang/dee2a3df4fcc47f9c7825cd0e85bbeca/275x206n.jpg,[],海南省万宁市兴隆石梅湾兴梅大道1号
7291728,东方梦想锦园,三亚,51,东方,6181,东方,6186,三亚东方东方环岛西线高速八所互通与G225国道交汇处东南侧,,,,,47-92㎡,29939m²,63550m²,[],,商业户型,1994-10-15,2021年01月31日,1994年,1995年,[],{},,40年,,28%,290,带装修,,标准写字楼,保利物业,3.5元/㎡/月,,317,1:1,售罄,售罄,售罄,[],[],万科,,东方小岭实业有限公司,商电,商水,19.095616,108.754903,"""""","{""559"": ""现房"", ""81"": ""大阳台"", ""29"": ""装修交付"", ""55"": ""小型社区""}","[""现房"", ""大阳台"", ""装修交付"", ""小型社区""]",https://pic4.ajkimg.com/display/xinfang/3f31659848ebaf61f39b5bf351a73b11/275x206n.jpg,[],东方市环岛西线高速八所互通与G225国道交汇处东南侧
6825349,宏邸B区,三亚,51,陵水,4928,清水湾,5086,三亚陵水清水湾英赤路,,,,,145-176㎡,住宅：328285m² 别墅：328285m²,住宅：368766m² 别墅：368766m²,"[{""id"": 153206, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 145.45}, {""id"": 512242, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 145.71}, {""id"": 512241, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 176.4}]",2/3室,"2室户型,3室户型",1994-09-03,2016年09月03日,1994年,1995年,"[""2017-08-26"", ""2013-10-26""]",超高层,住宅：高层 别墅：联排别墅,住宅：70年 别墅：70年,住宅：1.12,住宅：50% 别墅：50%,住宅：3607 别墅：3607,住宅：带装修 别墅：带装修,,住宅,合景悠活,住宅：3.8元/㎡/月 别墅：5.5元/㎡/月,,住宅：1304 别墅：1304,住宅：1:0.4 别墅：1:0.4,售罄,售罄,售罄,"[""陵房预字【2016】第0026号"", ""陵房预字[2017]第0016号"", ""陵房预字【2013】第0024号""]","[""10#、11#、12#、13#、14#、15#、16#"", ""1#、2#、3#、4#、5#、6#""]",象屿,中国恒大,海南陵水棕榈泉置业有限公司,住宅：民电,住宅：民水,18.40688,109.847489,"""""","{""559"": ""现房"", ""53"": ""高绿化率"", ""52"": ""低容积"", ""29"": ""装修交付"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""63"": ""旅游地产"", ""78"": ""大户型"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""83"": ""双阳台"", ""263"": ""VR看房"", ""212"": ""恒大购房节"", ""54"": ""大型社区"", ""50"": ""品牌开发商""}","[""现房"", ""高绿化率"", ""低容积"", ""装修交付"", ""厨卫全明""]",https://pic4.ajkimg.com/display/xinfang/b3da7b39de9fb0c53c62c3a9ce5a9c6c/275x206n.jpg,[],海南三亚清水湾英赤路 海南陵水县英州镇英赤路清水湾大道口向左
376201,盛红树庭,三亚,51,崖州区,10253,崖城,6183,三亚崖州区崖城崖州大道区,,3710元/㎡,3710元/㎡,首付31万，月供7633元,108-119㎡,31665.9m²,153066.41m²,"[{""id"": 734002, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 108}, {""id"": 734003, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 113}, {""id"": 734004, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 113}, {""id"": 734001, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 119}]",3室,3室户型,1994-03-10,2022年04月22日,1994年,1995年,"[""2022-04-22"", ""2018-06-03"", ""2018-09-29"", ""2018-12-20"", ""2020-09-30"", ""2022-03-25"", ""2019-03-20""]",{高层},高层,70年,3.5,40%,923,简装修,已封顶，竣工时间：2023-06-01,住宅,金地智慧服务,3.8元/㎡/月,,955,1:1,售罄,售罄,售罄,"[""三房预许字【2022】27号"", ""现售证：[2023年]107号"", ""三房预许字[2018]123号"", ""三房预许字【2018】34号"", ""三房预许字［2018］58号"", ""三房预许字【2020】47号"", ""三房预许字【2022】25号"", ""三房预许字［2019］25号""]","[""B27-5#、B3#双单元"", ""2栋"", ""1栋、8#"", ""7#、3栋"", ""6栋"", ""B27-6#""]",万科,保利集团,保利集团,民电,民水,18.345569,109.177995,"""""","{""559"": ""现房"", ""53"": ""高绿化率"", ""29"": ""装修交付"", ""8"": ""项目封顶"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""276"": ""一房一价"", ""5"": ""低单价"", ""63"": ""旅游地产"", ""69"": ""学校"", ""78"": ""大户型"", ""404"": ""客餐厅相连"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""83"": ""双阳台"", ""263"": ""VR看房"", ""50"": ""品牌开发商""}","[""现房"", ""高绿化率"", ""装修交付"", ""项目封顶"", ""厨卫全明""]",https://pic4.ajkimg.com/display/xinfang/d8e87aa2599d708fa471c8d80c5aef06/275x206n.jpg,[],崖城镇崖州大道60号
