楼盘ID,楼盘名称,城市名称,城市ID,区域名称,区域ID,子区域名称,子区域ID,地址,环线位置,最新价格,参考价格,房贷计算信息,面积范围,占地面积,建筑面积,房间面积信息,户型文本描述,全部户型,开盘日期,开盘日期备注,开盘时间,交房时间,发证时间,建筑类型,建筑类型,产权年限,容积率,绿化率,规划户数,装修情况,工程进度,物业类型,物业公司,物业管理费,物业特色,车位数,车位比,销售状态,销售标题,租售标题,预售证号,绑定楼栋,开发商,开发商品牌,投资商,供电,供水,百度地图纬度,百度地图经度,400电话,所有标签列表,标签列表,默认图片,规交信息,售楼处地址
458932,首创禧悦风华,上海,11,青浦区,19,青浦新城,166,上海青浦区青浦新城黄泥娄路108弄,外郊环,nan,nan,nan,75-108㎡,38000m²,89000m²,"[{""id"": 488374, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 75}, {""id"": 488375, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 488376, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 95}, {""id"": 488377, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 108}]",2/3/4室,"2室户型,3室户型,4室户型",2019-12-14,2019年12月14日,2019年12月14日,nan,"[""2019-11-22"", ""2019-07-01""]",{高层},{高层},70年,1.5,35%,703,带装修,nan,住宅,nan,3.65元/㎡/月,nan,770,1:1,尾盘,尾盘,尾盘,"[""青浦房管(2019)预字0000305号"", ""青浦房管(2019)预字0000183号""]","[""1#、2#、3#、4#、15#、16#、17#、18#、23#、24#、25#、26#、28#""]",上海首悦置业有限公司,首创置业,上海首悦置业有限公司,民电,民水,31.137203420994,121.09264644841,"{""service_num"": ""4006708287"", ""num"": ""31475""}","{""52"": ""低容积"", ""29"": ""装修交付"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""15"": ""外郊环"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""641"": ""寄宿制中学"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""625"": ""寄宿制小学"", ""624"": ""九年一贯制"", ""604"": ""三级园"", ""603"": ""二级园"", ""602"": ""一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购"", ""263"": ""VR看房"", ""50"": ""品牌开发商""}","[""低容积"", ""装修交付"", ""厨卫全明"", ""南北通透"", ""卧室全朝南""]",https://pic4.ajkimg.com/display/xinfang/e21dcf125ffddfc2d30887221003ffc9/275x206n.jpg,[],淀山湖大道与丁家港路路口
6596310,新华庭B区,上海,11,黄浦区,4,淮海中路,25,上海黄浦区淮海中路济南路260弄,内环内,,,,297-391㎡,20364m²,87608m²,"[{""id"": 311959, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 297}, {""id"": 311960, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 391}]",3/5室,"3室户型,5室户型",2007-10-10,,2007年,2008年,[],"{多层,小高层,高层}",多层、小高层、高层,70年,3,35%,301,带装修,,住宅,旭辉永升,19.2元/㎡/月,,331,1:1.1,售罄,售罄,售罄,"[""黄浦房管(2015)预字0000640号"", ""编号为沪（2018）黄字不动产权第002186号""]",[],金茂,,上海骏兴房地产开发有限公司,民电,民水,31.205081,121.483882,"{""service_num"": ""4006708287"", ""num"": """"}","{""56"": ""车位充足"", ""29"": ""装修交付"", ""11"": ""内环内"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""603"": ""二级园"", ""602"": ""一级园"", ""601"": ""示范园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园""}","[""车位充足"", ""装修交付"", ""内环内"", ""配套纯熟"", ""便利店""]",https://pic4.ajkimg.com/display/xinfang/3af7d92c6af66e01f411a1ab1ed52c06/275x206n.jpg,[],卢湾区湖滨路150号企业天地二期5号楼（正门在济南路崇德路路口）
6584628,雅白鸽新城,上海,11,宝山区,13,杨行,181,上海宝山区杨行江杨北路1568弄,外郊环,12087元/㎡,12087元/㎡,首付59万，月供14928元,87-125㎡,196000m²,534000m²,"[{""id"": 639535, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 87}, {""id"": 639533, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 125}, {""id"": 639536, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 125}]",2/3室,"2室户型,3室户型",2007-12-18,2023年05月25日,2007年,2008年,"[""2023-04-28"", ""2021-10-06"", ""2015-05-14"", ""2009-12-19"", ""2010-07-03"", ""2011-11-19"", ""2011-12-23"", ""2012-03-21"", ""2012-08-30"", ""2013-10-13"", ""2016-05-09"", ""2017-07-27""]",别墅,高层,70年,2.2,40%,3778,毛坯,已竣工，竣工时间：2022-12-31,住宅,世茂服务,2.5元/㎡/月,,1964,1:0.5,售罄,售罄,售罄,"[""沪（2023）宝字不动产权第014238号"", ""宝山房管（2021）预字0000252号"", ""宝山房管(2015)预字0000576号"", ""宝山房管(2009)预字1171号"", ""宝山房管(2010)预字0360号"", ""宝山房管(2011)预字1325号"", ""宝山房管(2011)预字1420号"", ""沪房地宝字2011第022546号"", ""宝山房管(2012)预字0350号"", ""宝山房管(2013)预字0478号"", ""宝山房管(2016)预字0000172号"", ""沪(2017)宝字不动产权第028594号""]","[""博萃34#"", ""博萃33#""]",招商蛇口,万业企业,上海万业企业宝山新城建设开发有限公司,民电,民水,31.391992,121.436719,"{""service_num"": ""4006708287"", ""num"": """"}","{""559"": ""现房"", ""557"": ""项目竣工"", ""57"": ""人车分流"", ""53"": ""高绿化率"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""15"": ""外郊环"", ""276"": ""一房一价"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""404"": ""客餐厅相连"", ""401"": ""户型方正"", ""85"": ""主卧套房"", ""83"": ""双阳台"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""604"": ""三级园"", ""603"": ""二级园"", ""602"": ""一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购"", ""563"": ""23年二批次"", ""541"": ""3D沙盘"", ""427"": ""售楼处暂不开放"", ""426"": ""线上不打烊"", ""263"": ""VR看房"", ""54"": ""大型社区"", ""50"": ""品牌开发商""}","[""现房"", ""项目竣工"", ""人车分流"", ""高绿化率"", ""厨卫全明""]",https://pic4.ajkimg.com/display/xinfang/35a78e4eef65d2384491288d32d65e1c/275x206n.jpg,[],宝山区江杨北路1568弄商业街56号101（白沙公园正门对面）
3877138,上海银河名苑,上海,11,普陀区,10,真如,176,上海普陀区真如古浪路391弄,中外环,,,,570-590㎡,26826m²,27631m²,"[{""id"": 279405, ""rooms"": 6, ""room_alias"": ""六室"", ""area"": 570}, {""id"": 279406, ""rooms"": 6, ""room_alias"": ""六室"", ""area"": 583}, {""id"": 279408, ""rooms"": 6, ""room_alias"": ""六室"", ""area"": 590}, {""id"": 279410, ""rooms"": 6, ""room_alias"": ""六室"", ""area"": 590}, {""id"": 392015, ""rooms"": 8, ""room_alias"": ""八室"", ""area"": 573}, {""id"": 392024, ""rooms"": 12, ""room_alias"": ""十二室"", ""area"": 580}]",别墅,别墅户型,2007-03-22,,2007年,2008年,"[""2014-11-21""]","{独栋别墅,双拼别墅}",独栋别墅、双拼别墅,70年,0.52,49%,20,毛坯,,别墅,华润万象生活,12.3元/㎡/月,,58,1:2.9,售罄,售罄,售罄,"[""沪房管(普陀)交付许(2014)第006号""]",[],中梁,,上海申豪房地产有限公司,民电,民水,31.287676,121.4026,"""""","{""56"": ""车位充足"", ""53"": ""高绿化率"", ""13"": ""中外环"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""604"": ""三级园"", ""603"": ""二级园"", ""602"": ""一级园"", ""601"": ""示范园"", ""600"": ""市级示范园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""263"": ""VR看房"", ""55"": ""小型社区""}","[""车位充足"", ""高绿化率"", ""中外环"", ""配套纯熟"", ""便利店""]",https://pic4.ajkimg.com/display/xinfang/65067a2aae4f4087af17524c0a719585/275x206n.jpg,[],普陀区古浪路391弄 古浪路391弄
5370095,新名城一期,上海,11,嘉定区,14,安亭,135,上海嘉定区安亭雅丹路859号,外郊环,,,,,5250m²,27800m²,[],,,2007-05-19,2019年08月19日,2007年,2008年,[],小高层,,50年,,,,毛坯,,标准写字楼,龙湖智慧服务,4.5元/㎡/月,,,,售罄,售罄,售罄,[],[],朗诗,绿地控股,,商电,商水,31.301852,121.187888,"""""","{""15"": ""外郊环"", ""591"": ""放松限购"", ""220"": ""办公首选"", ""213"": ""地铁沿线"", ""50"": ""品牌开发商""}","[""外郊环"", ""放松限购"", ""办公首选"", ""地铁沿线"", ""品牌开发商""]",https://pic4.ajkimg.com/display/xinfang/5a647aea6548573ead80e6e27b5850d3/275x206n.jpg,[],嘉定区安亭镇昌吉东路站2号口正对面
7984979,翠西岸景,上海,11,金山区,18,金山新城,196,上海金山区金山新城龙展路150号,郊环外,,,,,22909.5m²,80170.6m²,[],,,2007-03-24,2016年03月10日,2007年,2008年,[],{},,50年,,20%,87,毛坯,,标准写字楼,招商积余,9~10元/㎡/月,,535,1:6.14,售罄,售罄,售罄,[],[],华润,,上海商荟实业有限公司,商电,商水,30.738681,121.339962,"{""service_num"": ""4006708287"", ""num"": """"}","{""559"": ""现房"", ""57"": ""人车分流"", ""56"": ""车位充足"", ""16"": ""郊环外"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""591"": ""放松限购"", ""220"": ""办公首选"", ""55"": ""小型社区""}","[""现房"", ""人车分流"", ""车位充足"", ""郊环外"", ""配套纯熟""]",https://pic4.ajkimg.com/display/xinfang/2d8b7b924821b1e5208f15b583d301e5/275x206n.jpg,[],金山区龙展路150号
8113968,朱泾和平锦园,上海,11,金山区,18,朱泾,153,上海金山区朱泾公园路129弄,外郊环,7257元/㎡,7257元/㎡,首付43万，月供10932元,100-139㎡,24000m²,70000m²,"[{""id"": 397281, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 100}, {""id"": 397276, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 108}, {""id"": 397277, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 109}, {""id"": 397278, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 119}, {""id"": 397279, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 128}, {""id"": 397280, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 139}]",3/4室,"3室户型,4室户型",2007-06-13,2018年08月30日,2007年,2008年,"[""2018-08-17""]",{高层},高层,70年,2.2,35%,383,"毛坯,带装修",已竣工，竣工时间：2019-06-30,住宅,世茂服务,2.6元/㎡/月,,537,1:1.4,售罄,售罄,售罄,"[""金山房管(2018)预字0000273号""]","[""1#、6#、2#、3#、4#、5#、7-1#""]",新城控股,,上海金山土地开发服务公司,民电,民水,30.890261,121.156736,"""""","{""559"": ""现房"", ""557"": ""项目竣工"", ""56"": ""车位充足"", ""29"": ""装修交付"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""15"": ""外郊环"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""404"": ""客餐厅相连"", ""401"": ""户型方正"", ""85"": ""主卧套房"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""603"": ""二级园"", ""601"": ""示范园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购"", ""263"": ""VR看房""}","[""现房"", ""项目竣工"", ""车位充足"", ""装修交付"", ""厨卫全明""]",https://pic4.ajkimg.com/display/xinfang/d62738911302f208e597ea56951cdd92/275x206n.jpg,[],上海市金山区朱泾镇新汇街75号（金山公园斜对面）
9819884,中都二期,上海,11,闵行区,11,华漕,112,上海闵行区华漕徐亭路55弄,外郊环,16540元/㎡,16540元/㎡,首付89万，月供21531元,104-140㎡,22754.3m²,45508.6m²,"[{""id"": 810066, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 104}, {""id"": 810067, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 104}, {""id"": 810065, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 121}, {""id"": 810064, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 140}]",3/4室,"3室户型,4室户型",2007-03-15,2023年09月19日,2007年,2008年,"[""2023-09-01"", ""2023-07-21""]",{高层},高层,70年,2,35%,456,带装修,在建中，竣工时间：暂无数据,住宅,融创服务,,,557,1:1.2,售罄,售罄,售罄,"[""闵行房管（2023）预字0000267号"", ""闵行房管（2023）预字0000230号""]","[""3#、4#"", ""1#、2#、5#、7#、6#""]",华侨城,南山控股,,民电,民水,31.211367,121.256905,"""""","{""81"": ""大阳台"", ""56"": ""车位充足"", ""29"": ""装修交付"", ""9"": ""轨交房"", ""76"": ""厨卫全明"", ""75"": ""三房朝南"", ""74"": ""南北通透"", ""7"": ""项目在建"", ""10"": ""多轨交"", ""15"": ""外郊环"", ""276"": ""一房一价"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""82"": ""双卫生间"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""604"": ""三级园"", ""603"": ""二级园"", ""602"": ""一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购"", ""580"": ""23年八批次"", ""577"": ""23年六批次"", ""540"": ""日照模拟"", ""263"": ""VR看房"", ""50"": ""品牌开发商""}","[""大阳台"", ""车位充足"", ""装修交付"", ""轨交房"", ""厨卫全明""]",https://pic4.ajkimg.com/display/xinfang/062921793273c06bc4e18934521631e1/275x206n.jpg,"[{""id"": ""7259244"", ""loupan_id"": ""520808"", ""station_id"": ""121532"", ""subway_id"": ""12085"", ""city_id"": ""11"", ""distance"": ""889米"", ""status"": ""1"", ""last_update_time"": ""1774209760"", ""is_rail_loupan"": ""1"", ""subway_name"": ""示范区线"", ""station_name"": ""芳乐路"", ""distance_raw"": ""889""}, {""id"": ""7259036"", ""loupan_id"": ""520808"", ""station_id"": ""121370"", ""subway_id"": ""57"", ""city_id"": ""11"", ""distance"": ""889米"", ""status"": ""1"", ""last_update_time"": ""1774209758"", ""is_rail_loupan"": ""1"", ""subway_name"": ""13号线"", ""station_name"": ""芳乐路"", ""distance_raw"": ""889""}]",
3551040,锦乐居居,上海,11,浦东,7,临港新城,150,上海浦东临港新城云鹃路926弄,郊环外,,,,105-251㎡,15000m²,30000m²,"[{""id"": 245010, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 115}, {""id"": 270760, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 105}, {""id"": 245004, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 141}, {""id"": 245017, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 141}, {""id"": 245011, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 142}, {""id"": 245020, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 142}, {""id"": 245007, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 243}, {""id"": 245008, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 251}]",2/3/4室,"2室户型,3室户型,4室户型",2007-10-27,,2007年,2008年,"[""2018-04-28"", ""2018-05-28""]","{多层,小高层}",多层、小高层,70年,2,35%,168,简装修,,住宅,保利物业,3.5元/㎡/月,,185,1:1.1,售罄,售罄,售罄,"[""浦东新区房管(2018)预字0000125号"", ""浦东新区房管(2018)预字0000124号""]","[""12# 13# 14# 15#""]",新城控股,,,民电,民水,30.91119,121.932927,"""""","{""57"": ""人车分流"", ""56"": ""车位充足"", ""29"": ""装修交付"", ""9"": ""轨交房"", ""10"": ""多轨交"", ""16"": ""郊环外"", ""70"": ""银行"", ""64"": ""购物中心"", ""78"": ""大户型"", ""641"": ""寄宿制中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""625"": ""寄宿制小学"", ""603"": ""二级园"", ""602"": ""一级园"", ""601"": ""示范园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购"", ""248"": ""临港自贸区"", ""55"": ""小型社区""}","[""人车分流"", ""车位充足"", ""装修交付"", ""轨交房"", ""多轨交""]",https://pic4.ajkimg.com/display/xinfang/5fab8f89c80d723dbe73e73d77c241bb/275x206n.jpg,"[{""id"": ""7196353"", ""loupan_id"": ""416552"", ""station_id"": ""3012"", ""subway_id"": ""58"", ""city_id"": ""11"", ""distance"": ""604米"", ""status"": ""1"", ""last_update_time"": ""1774209759"", ""is_rail_loupan"": ""1"", ""subway_name"": ""16号线"", ""station_name"": ""滴水湖"", ""distance_raw"": ""604""}, {""id"": ""7259576"", ""loupan_id"": ""416552"", ""station_id"": ""121499"", ""subway_id"": ""12082"", ""city_id"": ""11"", ""distance"": ""924米"", ""status"": ""1"", ""last_update_time"": ""1774209759"", ""is_rail_loupan"": ""1"", ""subway_name"": ""南枫线"", ""station_name"": ""滴水湖"", ""distance_raw"": ""924""}]",临港新城申港大道16号
1707277,上实碧水华庭,上海,11,崇明区,20,陈家镇,205,上海崇明区陈家镇明慈路388弄,外郊环,99元/㎡,99元/㎡,首付59万，月供14354元,80-175㎡,别墅：92533.2m² 住宅：92533.2m²,别墅：79211.13m² 住宅：79211.13m²,"[{""id"": 691123, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 80}, {""id"": 691125, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 90}, {""id"": 691131, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 148}, {""id"": 691128, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 175}]",别墅、2室,"2室户型,别墅户型",2007-01-16,2023年09月17日,2007年,2008年,"[""2023-09-04"", ""2022-08-22"", ""2021-11-09"", ""2021-11-09""]",{合院别墅},别墅：合院别墅 住宅：多层,别墅：70年 住宅：70年,别墅：0.8 住宅：0.86,别墅：36% 住宅：36%,别墅：529 住宅：529,"别墅：毛坯,带装修 住宅：毛坯,带装修",在建中，竣工时间：暂无数据,别墅,保利物业,别墅：6.5元/㎡/月 住宅：5.5元/㎡/月,,别墅：909 住宅：909,别墅：1:2 住宅：1:0.9,售罄,售罄,售罄,"[""崇明房管（2023）预字0000278号"", ""崇明房管（2022）预字0000184号"", ""崇明房管（2021）预字0000326号"", ""崇明房管(2021)预字0000325号""]","[""B02、B07、B06、B09、B08、B15、B04、B03、B10、B05、B12、B11、B14、B13"", ""A1、A2、A3、A4、A5、A6、A7、A8、A9、A10、A11、A12、A13、A14、A15、A16、A17、A18、A19、A20"", ""D03、D04、D05、D06、D07、D08"", ""C01、C02、C03、C04、C05、C06、C07、C08""]",碧桂园,上实发展,上海实业养老发展有限公司,别墅：民电 住宅：民电,别墅：民水 住宅：民水,31.473922,121.886958,"""""","{""559"": ""现房"", ""482"": ""国企开发"", ""56"": ""车位充足"", ""53"": ""高绿化率"", ""52"": ""低容积"", ""29"": ""装修交付"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""7"": ""项目在建"", ""15"": ""外郊环"", ""276"": ""一房一价"", ""78"": ""大户型"", ""404"": ""客餐厅相连"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""92"": ""热搜盘"", ""91"": ""热评楼盘"", ""580"": ""23年八批次"", ""541"": ""3D沙盘"", ""540"": ""日照模拟"", ""539"": ""22年四批次"", ""421"": ""无需摇号"", ""263"": ""VR看房"", ""50"": ""品牌开发商""}","[""现房"", ""国企开发"", ""车位充足"", ""高绿化率"", ""低容积""]",https://pic4.ajkimg.com/display/xinfang/ed5642e871ee83731bb03c63451d4b4f/275x206n.jpg,[],崇明区明慈路388弄
