楼盘ID,楼盘名称,城市名称,城市ID,区域名称,区域ID,子区域名称,子区域ID,地址,环线位置,最新价格,参考价格,房贷计算信息,面积范围,占地面积,建筑面积,房间面积信息,户型文本描述,全部户型,开盘日期,开盘日期备注,开盘时间,交房时间,发证时间,建筑类型,建筑类型.1,产权年限,容积率,绿化率,规划户数,装修情况,工程进度,物业类型,物业公司,物业管理费,物业特色,车位数,车位比,销售状态,销售标题,租售标题,预售证号,绑定楼栋,开发商,开发商品牌,投资商,供电,供水,百度地图纬度,百度地图经度,400电话,所有标签列表,标签列表,默认图片,规交信息,售楼处地址
1376084,泰峰,三亚,51,东方,6181,东方,6186,三亚东方东方金月湾旅游度假区,,4005元/㎡,4005元/㎡,首付23万，月供5698元,104-190㎡,333333.33m²,700000m²,"[{""id"": 797598, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 118}, {""id"": 797600, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 104}, {""id"": 797599, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 142}, {""id"": 797601, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 181}, {""id"": 797602, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 190}]",2/3/4室,"2室户型,3室户型,4室户型",2002-01-27,2022年11月09日,2002年,2003年,"[""2022-11-09""]",{},,70年,,,4189,带装修,在建中，竣工时间：2024-08-31,住宅,融创服务,3.9元/㎡/月,,2952,1:1,售罄,售罄,售罄,"[""【2022】东房预字（0013）号""]","[""Y-13#、Y-14#、Y-14#""]",融创,,陕投集团,民电,民水,18.789943,108.687854,"""""","{""559"": ""现房"", ""29"": ""装修交付"", ""7"": ""项目在建"", ""5"": ""低单价"", ""4"": ""低总价"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""78"": ""大户型"", ""90"": ""人气楼盘"", ""279"": ""品质好房"", ""98"": ""改善置业"", ""54"": ""大型社区""}","[""现房"", ""装修交付"", ""项目在建"", ""低单价"", ""低总价""]",https://pic4.ajkimg.com/display/xinfang/c4f010f92e0b59826aca91a362189f52/275x206n.jpg,[],海南省东方市金月湾滨海旅游度假区
2546712,绿梦想庭,三亚,51,天涯区,10251,三亚湾,4932,三亚天涯区三亚湾新城路93号,,,,,65-139㎡,18000m²,70000m²,"[{""id"": 84413, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 65}, {""id"": 84415, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 67}, {""id"": 203241, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 67}, {""id"": 84416, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 68}, {""id"": 84418, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 120}, {""id"": 84417, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 127}, {""id"": 92433, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 132}, {""id"": 84414, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 139}]",1/2室,"1室户型,2室户型",2002-10-08,,2002年,2003年,[],{高层},高层,70年,2.2,40%,552,带装修,,住宅,碧桂园服务,6.8元/㎡/月,,229,1:0.41,售罄,售罄,售罄,"[""三房预许字[2014]4号""]",[],佳兆业,,三亚力合投资发展有限公司,民电,民水,18.29373,109.451222,"""""","{""53"": ""高绿化率"", ""29"": ""装修交付"", ""63"": ""旅游地产"", ""70"": ""银行"", ""69"": ""学校"", ""64"": ""购物中心"", ""79"": ""小户型"", ""78"": ""大户型""}","[""高绿化率"", ""装修交付"", ""旅游地产"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/d41b7627b2c3ce2538b35650e337dfdb/275x206n.jpg,[],三亚市新城路93号
946247,南美和平美景,三亚,51,保亭,4927,保亭,4975,三亚保亭保亭保兴西路左侧,,,,,37-106㎡,住宅：75726m² 别墅：75726m²,住宅：174374m² 别墅：174374m²,"[{""id"": 50478, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 37.18}, {""id"": 50471, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 50.26}, {""id"": 50483, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 55.12}, {""id"": 50468, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 60.57}, {""id"": 50475, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 63.35}, {""id"": 50469, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 69.38}, {""id"": 50472, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 74.18}, {""id"": 50480, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 78}, {""id"": 50481, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 80.09}, {""id"": 50484, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 106.22}]",1/2/3室,"1室户型,2室户型,3室户型",2002-07-04,,2002年,2003年,[],"{小高层,高层}",住宅：小高层、高层,住宅：70年 别墅：70年,住宅：2.5,住宅：54% 别墅：54%,住宅：2296 别墅：2296,住宅：带装修 别墅：带装修,,住宅,龙湖智慧服务,住宅：1.8元/㎡/月,,住宅：200 别墅：200,,售罄,售罄,售罄,[],[],碧桂园,,海南创基房地产开发有限公司,住宅：民电,住宅：民水,18.643777,109.715984,"{""service_num"": ""4006708287"", ""num"": """"}","{""53"": ""高绿化率"", ""29"": ""装修交付"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""79"": ""小户型"", ""54"": ""大型社区""}","[""高绿化率"", ""装修交付"", ""银行"", ""学校"", ""医院""]",https://pic4.ajkimg.com/display/xinfang/b93553f257970a7b148fad14ec7f4620/275x206n.jpg,[],三亚市河西区滨海路46号（海月广场附近），海南省保亭县保兴西路，哈尔滨道里区安隆街爱建紫园2-5号
841547,龙洲一期,三亚,51,天涯区,10251,三亚湾,4932,三亚天涯区三亚湾三亚湾路228号,,,,,196-313㎡,55000m²,93500m²,"[{""id"": 283446, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 196.21}, {""id"": 283449, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 213.88}, {""id"": 283443, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 214.32}, {""id"": 283484, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 240.71}, {""id"": 283482, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 240.8}, {""id"": 283481, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 244.32}, {""id"": 283462, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 251.31}, {""id"": 283452, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 312.54}]",3/4室,"3室户型,4室户型",2002-04-19,,2002年,2003年,"[""2011-02-05""]","{多层,小高层,花园洋房}",多层、小高层、花园洋房,70年,1.1,45%,83,带装修,,住宅,华润万象生活,7.8元/㎡/月,,83,1:1,售罄,售罄,售罄,"[""三房许可证字【2010】012号""]","[""公馆 洋房""]",美的置业,,海南财富海湾置业有限公司,民电,民水,18.302652,109.39005,"""""","{""53"": ""高绿化率"", ""52"": ""低容积"", ""29"": ""装修交付"", ""78"": ""大户型"", ""55"": ""小型社区""}","[""高绿化率"", ""低容积"", ""装修交付"", ""大户型"", ""小型社区""]",https://pic4.ajkimg.com/display/xinfang/cab2487410e814ecc6ef63ea44531f7d/275x206n.jpg,[],三亚市天涯区三亚湾路228号
6697677,金梅林里,三亚,51,乐东,4917,乐东,4965,三亚乐东乐东抱由镇乐祥路174号,,4398元/㎡,4398元/㎡,首付11万，月供2831元,47㎡,44422m²,96910m²,"[{""id"": 683672, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 47.3}]",2室,商业户型,2002-09-05,2020年12月30日,2002年,2003年,"[""2021-01-13""]",小高层,小高层,40年,1.94,35%,770,,已封顶，竣工时间：2023-12-30,商业,万科物业,4元/㎡/月,,400,,售罄,售罄,售罄,"[""乐房售证字（2021）001号""]","[""1#、2#、3#""]",华侨城,,乐东盈通城镇建设投资有限公司,商电,商水,18.742082,109.168773,"""""","{""559"": ""现房"", ""8"": ""项目封顶"", ""5"": ""低单价"", ""4"": ""低总价"", ""90"": ""人气楼盘""}","[""现房"", ""项目封顶"", ""低单价"", ""低总价"", ""人气楼盘""]",https://pic4.ajkimg.com/display/xinfang/91677b65accfaae6ac6072cb87faafe5/275x206n.jpg,[],海南省乐东县乐祥路与乐达路交叉路口南50米
8634644,铂爵西岸翠苑,三亚,51,天涯区,10251,三亚湾,4932,三亚天涯区三亚湾三亚湾路220号,,,,,89-147㎡,28000m²,40080m²,"[{""id"": 53849, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 91}, {""id"": 204774, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 118.8}, {""id"": 53848, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 89}, {""id"": 53852, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 147}]",2/3/4室,"2室户型,3室户型,4室户型",2002-10-11,,2002年,2003年,[],{小高层},小高层,70年,1.09,50%,242,带装修,,住宅,金地智慧服务,4.5元/㎡/月,,200,1:0.83,售罄,售罄,售罄,"[""琼ICP备08100707号""]",[],建发,,海南海航恒实房地产开发有限公司,民电,民水,18.300549,109.399758,"""""","{""53"": ""高绿化率"", ""52"": ""低容积"", ""29"": ""装修交付"", ""63"": ""旅游地产"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""78"": ""大户型"", ""55"": ""小型社区""}","[""高绿化率"", ""低容积"", ""装修交付"", ""旅游地产"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/b65f7be42ba93f83a4106be738596412/275x206n.jpg,[],三亚市三亚湾路220号
8458482,华轩B区,三亚,51,五指山,4926,五指山,4974,三亚五指山五指山三月三大道与河南东路交汇处西侧,,3926元/㎡,3926元/㎡,,100-120㎡,200000m²,246000m²,"[{""id"": 859617, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 100}, {""id"": 859618, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 120}, {""id"": 859619, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 120}]",2/3室,"2室户型,3室户型",2002-06-23,2024年12月28日,2002年,2003年,"[""2024-12-11""]",{小高层},小高层,70年,1,,,带装修,,住宅,新城悦服务,33.5元/㎡/月,,440,1:1,售罄,售罄,售罄,"[""海-五-202412004874""]",[],龙湖,,,民电,民水,18.746734,109.522257,"""""","{""52"": ""低容积"", ""29"": ""装修交付"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""55"": ""小型社区""}","[""低容积"", ""装修交付"", ""配套纯熟"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/b6354ea8e3b71a60f4c5775144510266/275x206n.jpg,[],五指山市三月三大道与河南东路交汇处西侧
2379701,万梦想岸,三亚,51,崖州区,10253,崖州湾,10257,三亚崖州区崖州湾科技城招商花园里与寰岛实验小学交汇处,,,,,107-154㎡,30000m²,90800m²,"[{""id"": 886940, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 107}, {""id"": 888755, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 115}, {""id"": 886941, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 132}, {""id"": 886942, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 132}, {""id"": 886944, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 154}, {""id"": 886945, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 154}]",2室,2室户型,2002-04-16,,2002年,2003年,[],{},,,,,,,,住宅,新城悦服务,,,,,售罄,售罄,售罄,[],[],大华,三亚中兴置地有限公司,,民电,民水,18.352103,109.157634,"{""service_num"": ""4006708287"", ""num"": ""63497""}","{""723"": ""第四代住宅"", ""400"": ""小区会所"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""92"": ""热搜盘"", ""91"": ""热评楼盘"", ""90"": ""人气楼盘"", ""744"": ""好房子"", ""541"": ""3D沙盘"", ""540"": ""日照模拟"", ""279"": ""品质好房"", ""55"": ""小型社区"", ""50"": ""品牌开发商""}","[""第四代住宅"", ""小区会所"", ""配套纯熟"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/cfb60583fffc859b6eaab99d7127f17d/275x206n.jpg,[],三亚崖州湾科技城航天云海台营销中心
487341,江南南国邸,三亚,51,乐东,4917,乐东,4965,三亚乐东乐东抱由镇永明桥东侧,,,,,81-107㎡,84336m²,133103m²,"[{""id"": 53137, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 81}, {""id"": 53134, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88}, {""id"": 53138, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 107}]",2/3室,"2室户型,3室户型",2002-05-19,,2002年,2003年,[],{高层},高层,70年,2.59,25%,671,毛坯,,住宅,碧桂园服务,2元/㎡/月,,600,1:0.89,售罄,售罄,售罄,"[""乐房售证字（2010）007号""]",[],建发,,乐东福安房地产开发有限公司,民电,民水,18.777736,109.172542,"""""","{""63"": ""旅游地产"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院""}","[""旅游地产"", ""银行"", ""学校"", ""医院""]",https://pic4.ajkimg.com/display/xinfang/899b7a1581f653daddfd8af541f5807a/275x206n.jpg,[],海南省乐东县永明桥东
7853693,金苑,三亚,51,海棠区,10252,海棠湾,4938,三亚海棠区海棠湾南田路,,154元/㎡,154元/㎡,首付88万，月供21143元,109-159㎡,别墅：33300m² 住宅：33300m²,别墅：33333.3m² 住宅：33333.3m²,"[{""id"": 649684, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 109}, {""id"": 649693, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 153}, {""id"": 649695, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 153}, {""id"": 649692, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 159}]",3室、别墅,"3室户型,别墅户型",2002-12-11,2021年02月15日,2002年,2003年,"[""2021-09-29"", ""2021-11-12"", ""2021-01-29""]",洋房,别墅：叠加别墅 住宅：低层、多层、花园洋房,别墅：70年 住宅：70年,别墅：1 住宅：1,别墅：40% 住宅：40%,别墅：156 住宅：239,别墅：带装修 住宅：带装修,已封顶，竣工时间：2023-09-29,别墅,新城悦服务,别墅：8元/㎡/月 住宅：5~8元/㎡/月,,别墅：334 住宅：334,别墅：1:1 住宅：1:1,售罄,售罄,售罄,"[""三房预许字【2021】085号"", ""三房预许字【2021】099号"", ""三房预许字［2021］13号""]","[""1#、2#"", ""3#、5#"", ""7#""]",融创,碧桂园集团,碧桂园集团,别墅：民电,别墅：民水,18.325472,109.715192,"{""service_num"": ""4006708287"", ""num"": """"}","{""559"": ""现房"", ""53"": ""高绿化率"", ""52"": ""低容积"", ""29"": ""装修交付"", ""8"": ""项目封顶"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""78"": ""大户型"", ""404"": ""客餐厅相连"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""85"": ""主卧套房"", ""83"": ""双阳台"", ""263"": ""VR看房"", ""55"": ""小型社区"", ""50"": ""品牌开发商""}","[""现房"", ""高绿化率"", ""低容积"", ""装修交付"", ""项目封顶""]",https://pic4.ajkimg.com/display/xinfang/0045bfd6af18b637f71aea777c5c293a/275x206n.jpg,[],海南省三亚市海棠区南田路
