楼盘ID,楼盘名称,城市名称,城市ID,区域名称,区域ID,子区域名称,子区域ID,地址,环线位置,最新价格,参考价格,房贷计算信息,面积范围,占地面积,建筑面积,房间面积信息,户型文本描述,全部户型,开盘日期,开盘日期备注,开盘时间,交房时间,发证时间,建筑类型,建筑类型.1,产权年限,容积率,绿化率,规划户数,装修情况,工程进度,物业类型,物业公司,物业管理费,物业特色,车位数,车位比,销售状态,销售标题,租售标题,预售证号,绑定楼栋,开发商,开发商品牌,投资商,供电,供水,百度地图纬度,百度地图经度,400电话,所有标签列表,标签列表,默认图片,规交信息,售楼处地址
421246,山水云天新村,上海,11,崇明区,20,陈家镇,205,上海崇明区陈家镇揽海路3777弄,郊环外,,,,165-360㎡,85590.3m²,42795.15m²,"[{""id"": 448826, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 165}, {""id"": 448830, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 165}, {""id"": 565831, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 270}, {""id"": 565832, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 270}, {""id"": 565823, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 360}, {""id"": 565825, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 360}]",别墅,别墅户型,2001-11-11,2019年08月15日,2001年,2002年,"[""2019-07-29""]",洋房,联排别墅、双拼别墅,70年,0.5,36%,258,毛坯,,别墅,融创服务,6.4元/㎡/月,,474,1:1.8,售罄,售罄,售罄,"[""崇明房管（2019）预字0000192号""]",[],大华,"融创中国,港龙地产",上海崇明豫商房地产开发有限公司,民电,民水,31.461665,121.819213,"""""","{""56"": ""车位充足"", ""73"": ""卧室全朝南"", ""16"": ""郊环外"", ""36"": ""双拼"", ""35"": ""联排"", ""59"": ""湖景地产"", ""78"": ""大户型"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""637"": ""公办中学"", ""624"": ""九年一贯制"", ""604"": ""三级园"", ""602"": ""一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""263"": ""VR看房"", ""55"": ""小型社区"", ""50"": ""品牌开发商""}","[""车位充足"", ""卧室全朝南"", ""郊环外"", ""双拼"", ""联排""]",https://pic4.ajkimg.com/display/xinfang/b9fddd1a0c57692fc477352c2a3f66a0/275x206n.jpg,[],上海市崇明岛揽海路3777弄（近北陈公路）
6733689,泰雅居,上海,11,松江区,15,九亭,141,上海松江区九亭九亭大街851弄,外郊环,6622元/㎡,6622元/㎡,首付47万，月供11874元,58-159㎡,住宅：15600m² 别墅：15600m²,住宅：36400m² 别墅：36400m²,"[{""id"": 421905, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 58}, {""id"": 764831, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 61}, {""id"": 699366, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 62}, {""id"": 529, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 75}, {""id"": 699367, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 83}, {""id"": 764832, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 91}, {""id"": 714974, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 95}, {""id"": 714979, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 100}, {""id"": 708063, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 106}, {""id"": 699368, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 115}, {""id"": 708062, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 118}, {""id"": 714973, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 130}, {""id"": 708061, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 134}, {""id"": 699369, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 135}, {""id"": 714976, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 159}]",1/2/3/4室,"1室户型,2室户型,3室户型,4室户型",2001-08-25,2022年03月15日,2001年,2002年,"[""2018-12-13"", ""2022-02-17""]",{高层},住宅：高层,住宅：70年 别墅：70年,别墅：2.5,住宅：30% 别墅：30%,住宅：360 别墅：360,住宅：毛坯 别墅：毛坯,,住宅,招商积余,住宅：1.8元/㎡/月,,住宅：432 别墅：321,住宅：1:1.1 别墅：1:1.1,售罄,售罄,售罄,"[""松江房管（2018）预字0000458号"", ""松江房管（2022）预字0000022号""]","[""54#、55#、56#、57#、58#、59#、61#、60#"", ""1#、2#、3#、5#、6#、7#""]",中南,复地集团,上海松亭复地房地产开发有限公司,住宅：民电,住宅：民水,31.146505,121.313294,"{""service_num"": ""4006708287"", ""num"": """"}","{""56"": ""车位充足"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""15"": ""外郊环"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""79"": ""小户型"", ""78"": ""大户型"", ""404"": ""客餐厅相连"", ""403"": ""私密性好"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""83"": ""双阳台"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""604"": ""三级园"", ""603"": ""二级园"", ""602"": ""一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购"", ""414"": ""一批次新盘"", ""263"": ""VR看房"", ""50"": ""品牌开发商""}","[""车位充足"", ""厨卫全明"", ""南北通透"", ""卧室全朝南"", ""外郊环""]",https://pic4.ajkimg.com/display/xinfang/c851728171e59c6d7ba59cbb19bf38a4/275x206n.jpg,[],九亭大街851弄
9307560,博春天新城,上海,11,金山区,18,金山新城,196,上海金山区金山新城龙翔路1235弄,郊环外,,,,93-155㎡,36452m²,72900m²,"[{""id"": 90650, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 93}, {""id"": 90652, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 96.27}, {""id"": 90653, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 125}, {""id"": 90651, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 125.58}, {""id"": 90654, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 138}, {""id"": 90655, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 138.24}, {""id"": 90656, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 155}, {""id"": 90657, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 155}]",2/3/4室,"2室户型,3室户型,4室户型",2001-11-20,,2001年,2002年,[],{高层},高层,70年,2,40%,570,"毛坯,带装修",,住宅,合景悠活,1.9元/㎡/月,,415,1:0.73,售罄,售罄,售罄,[],[],融创,,华坚控股有限公司,民电,民水,30.765398,121.356125,"{""service_num"": ""4006708287"", ""num"": """"}","{""53"": ""高绿化率"", ""29"": ""装修交付"", ""16"": ""郊环外"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""604"": ""三级园"", ""603"": ""二级园"", ""602"": ""一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购""}","[""高绿化率"", ""装修交付"", ""郊环外"", ""配套纯熟"", ""便利店""]",https://pic4.ajkimg.com/display/xinfang/c87f2395de8e9224ca6a1781c8ca7664/275x206n.jpg,[],金山龙翔路1235弄
2861467,建邦翡翠新城,上海,11,虹口区,8,四川北路,81,上海虹口区四川北路天宝路466弄9号,内环内,,,,,,200000m²,[],,,2001-08-06,,2001年,2002年,[],{},,50年,,,251,"毛坯,简装修",,标准写字楼,绿城服务,18元/㎡/月,,650,1:2.58,售罄,售罄,售罄,[],[],朗诗,,北京建工集团有限责任公司,商电,商水,31.28084,121.514935,"{""service_num"": ""4006708287"", ""num"": """"}","{""56"": ""车位充足"", ""29"": ""装修交付"", ""11"": ""内环内"", ""9"": ""轨交房"", ""10"": ""多轨交"", ""47"": ""甲级写字楼"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""68"": ""医院"", ""64"": ""购物中心"", ""55"": ""小型社区""}","[""车位充足"", ""装修交付"", ""内环内"", ""轨交房"", ""多轨交""]",https://pic4.ajkimg.com/display/xinfang/be1111b1fd7f4f19f09974f9e81fbc20/275x206n.jpg,"[{""id"": ""7197173"", ""loupan_id"": ""452483"", ""station_id"": ""2888"", ""subway_id"": ""54"", ""city_id"": ""11"", ""distance"": ""271米"", ""status"": ""1"", ""last_update_time"": ""1774209760"", ""is_rail_loupan"": ""1"", ""subway_name"": ""10号线"", ""station_name"": ""邮电新村"", ""distance_raw"": ""271""}, {""id"": ""7198295"", ""loupan_id"": ""452483"", ""station_id"": ""3114"", ""subway_id"": ""62"", ""city_id"": ""11"", ""distance"": ""976米"", ""status"": ""1"", ""last_update_time"": ""1774209759"", ""is_rail_loupan"": ""1"", ""subway_name"": ""4号线"", ""station_name"": ""临平路"", ""distance_raw"": ""976""}, {""id"": ""7259230"", ""loupan_id"": ""452483"", ""station_id"": ""121791"", ""subway_id"": ""12074"", ""city_id"": ""11"", ""distance"": ""1179米"", ""status"": ""1"", ""last_update_time"": ""1774209760"", ""is_rail_loupan"": ""1"", ""subway_name"": ""19号线"", ""station_name"": ""周家嘴路"", ""distance_raw"": ""1179""}, {""id"": ""7197743"", ""loupan_id"": ""452483"", ""station_id"": ""3219"", ""subway_id"": ""66"", ""city_id"": ""11"", ""distance"": ""1192米"", ""status"": ""1"", ""last_update_time"": ""1774209758"", ""is_rail_loupan"": ""1"", ""subway_name"": ""8号线"", ""station_name"": ""四平路"", ""distance_raw"": ""1192""}, {""id"": ""7197170"", ""loupan_id"": ""452483"", ""station_id"": ""2887"", ""subway_id"": ""54"", ""city_id"": ""11"", ""distance"": ""1238米"", ""status"": ""1"", ""last_update_time"": ""1774209760"", ""is_rail_loupan"": ""1"", ""subway_name"": ""10号线"", ""station_name"": ""四平路"", ""distance_raw"": ""1238""}, {""id"": ""7197744"", ""loupan_id"": ""452483"", ""station_id"": ""3218"", ""subway_id"": ""66"", ""city_id"": ""11"", ""distance"": ""1244米"", ""status"": ""1"", ""last_update_time"": ""1774209758"", ""is_rail_loupan"": ""1"", ""subway_name"": ""8号线"", ""station_name"": ""曲阳路"", ""distance_raw"": ""1244""}, {""id"": ""7259414"", ""loupan_id"": ""452483"", ""station_id"": ""121774"", ""subway_id"": ""12074"", ""city_id"": ""11"", ""distance"": ""1288米"", ""status"": ""1"", ""last_update_time"": ""1774209761"", ""is_rail_loupan"": ""1"", ""subway_name"": ""19号线"", ""station_name"": ""海伦路"", ""distance_raw"": ""1288""}, {""id"": ""7198307"", ""loupan_id"": ""452483"", ""station_id"": ""3115"", ""subway_id"": ""62"", ""city_id"": ""11"", ""distance"": ""1361米"", ""status"": ""1"", ""last_update_time"": ""1774209759"", ""is_rail_loupan"": ""1"", ""subway_name"": ""4号线"", ""station_name"": ""海伦路"", ""distance_raw"": ""1361""}, {""id"": ""7197172"", ""loupan_id"": ""452483"", ""station_id"": ""2889"", ""subway_id"": ""54"", ""city_id"": ""11"", ""distance"": ""1424米"", ""status"": ""1"", ""last_update_time"": ""1774209760"", ""is_rail_loupan"": ""1"", ""subway_name"": ""10号线"", ""station_name"": ""海伦路"", ""distance_raw"": ""1424""}]",
6996764,万里A区,上海,11,金山区,18,金山新城,196,上海金山区金山新城龙堰路223弄,郊环外,4044元/㎡,4044元/㎡,,90-125㎡,258815m²,718529.79m²,"[{""id"": 391046, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 90}, {""id"": 846655, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 90}, {""id"": 391019, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 91}, {""id"": 846657, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 99}, {""id"": 846663, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 98}, {""id"": 391097, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 99}, {""id"": 391033, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 116}, {""id"": 846653, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 116}, {""id"": 391109, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 117}, {""id"": 391102, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 118}, {""id"": 846661, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 125}]",2/3室,"2室户型,3室户型",2001-12-25,2022年10月15日,2001年,2002年,"[""2019-08-29"", ""2020-09-29"", ""2020-05-10"", ""2022-09-28"", ""2021-11-24"", ""2019-01-27""]",{高层},高层,70年,2.2,35%,5692,"毛坯,带装修",已竣工，竣工时间：2023-06-30,住宅,绿城服务,2.2元/㎡/月,,5835,1:0.95,售罄,售罄,售罄,"[""金山房管(2019)预字0000207号"", ""金山房管(2020)预字0000235号"", ""金山房管(2020)预字0000064号"", ""金山房管（2022）预字0000236号"", ""金山房管(2021)预备字000351号"", ""金山房管（2019）预备字000022号""]","[""5#、6#"", ""10#、12#、14#、13#"", ""11#、16#、15#"", ""1#、2#、3#、4#、7#、8#、9#""]",仁恒,光明地产,光明地产,民电,民水,30.757951,121.364162,"{""service_num"": ""4006708287"", ""num"": ""47021""}","{""559"": ""现房"", ""557"": ""项目竣工"", ""29"": ""装修交付"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""16"": ""郊环外"", ""5"": ""低单价"", ""70"": ""银行"", ""78"": ""大户型"", ""404"": ""客餐厅相连"", ""403"": ""私密性好"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""83"": ""双阳台"", ""82"": ""双卫生间"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""604"": ""三级园"", ""603"": ""二级园"", ""602"": ""一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购"", ""541"": ""3D沙盘"", ""540"": ""日照模拟"", ""421"": ""无需摇号"", ""263"": ""VR看房"", ""54"": ""大型社区"", ""50"": ""品牌开发商""}","[""现房"", ""项目竣工"", ""装修交付"", ""厨卫全明"", ""南北通透""]",https://pic4.ajkimg.com/display/xinfang/6fa75cd9e3795be2454a595f0d205992/275x206n.jpg,[],金山区龙航路海盛路1000号
7052592,宏月亮府,上海,11,崇明区,20,崇明新城,203,上海崇明区崇明新城翠竹路1588弄（近江帆路）,外郊环,,,,,8756m²,50814m²,[],,,2001-07-17,,2001年,2002年,[],{},,40年,,25%,,毛坯,,临街店铺,保利物业,5元/㎡/月,,342,,售罄,售罄,售罄,[],[],新城控股,,,商电,商水,31.625479,121.410571,"""""","{""15"": ""外郊环""}","[""外郊环""]",https://pic4.ajkimg.com/display/xinfang/866086761a761915a44d0756ecce3d4b/275x206n.jpg,[],崇明区城桥镇翠竹路1588弄3号
9062988,中海翠竹峰,上海,11,黄浦区,4,淮海中路,25,上海黄浦区淮海中路顺昌路444弄,内环内,,,,199-450㎡,43763m²,137493m²,"[{""id"": 864940, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 199}, {""id"": 864939, ""rooms"": 6, ""room_alias"": ""六室"", ""area"": 450}]",别墅,别墅户型,2001-01-17,2024年06月26日,2001年,2002年,"[""2024-10-29"", ""2024-06-25""]",洋房,联排别墅,70年,1.27,,137,,在建中，竣工时间：暂无数据,别墅,招商积余,23.5元/㎡/月,,453,1:3.31,售罄,售罄,售罄,"[""黄浦房管(2024)预字0000316号"", ""黄浦房管(2024)预字0000166号""]",[],碧桂园,中海地产,上海中海海华房地产有限公司,民电,民水,31.231216,121.477803,"{""service_num"": ""4006708287"", ""num"": ""56563""}","{""56"": ""车位充足"", ""11"": ""内环内"", ""7"": ""项目在建"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""603"": ""二级园"", ""602"": ""一级园"", ""601"": ""示范园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""541"": ""3D沙盘"", ""540"": ""日照模拟"", ""55"": ""小型社区"", ""50"": ""品牌开发商""}","[""车位充足"", ""内环内"", ""项目在建"", ""配套纯熟"", ""便利店""]",https://pic4.ajkimg.com/display/xinfang/e0e724f7f7c7519fc40ee16468bd51a7/275x206n.jpg,[],
3926220,天府A区,上海,11,松江区,15,新桥,144,上海松江区新桥陈春公路677弄,外郊环,,,,78-140㎡,73000m²,116000m²,"[{""id"": 198476, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 78}, {""id"": 288875, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 140}, {""id"": 198477, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 90}, {""id"": 198474, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 92}, {""id"": 198475, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 112}]",别墅、2/3室,"2室户型,3室户型,别墅户型",2001-05-18,,2001年,2002年,[],{联排别墅},联排别墅,70年,1.6,40%,1100,毛坯,,别墅,雅生活服务,3.6元/㎡/月,,1200,1:1.1,售罄,售罄,售罄,"[""松江房管(2016)预字0000109号"", ""松江房管(2016)预字0000391号"", ""松江房管(2016)预字0000390号"", ""松江房管(2016)预字0000546号"", ""松江房管(2017)预字0000071号""]",[],碧桂园,,上海安泷鑫房地产开发有限公司,民电,民水,31.069298,121.335617,"""""","{""56"": ""车位充足"", ""15"": ""外郊环"", ""71"": ""便利店"", ""69"": ""学校"", ""78"": ""大户型"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""604"": ""三级园"", ""603"": ""二级园"", ""602"": ""一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购""}","[""车位充足"", ""外郊环"", ""便利店"", ""学校"", ""大户型""]",https://pic4.ajkimg.com/display/xinfang/176c1b008df53a8dea52da4f4057d94f/275x206n.jpg,[],陈春公路677弄
825733,瑞未来堂,上海,11,松江区,15,松江老城,159,上海松江区松江老城乐都路626弄,外郊环,,,,,,,[],,,2001-04-15,2026年02月,2001年,2002年,[],超高层,联排别墅,70年,,,,,已竣工，竣工时间：暂无数据,别墅,万科物业,,,,,售罄,售罄,售罄,[],[],大华,,,民电,民水,31.037178,121.218673,"{""service_num"": ""4006708287"", ""num"": ""69148""}","{""557"": ""项目竣工"", ""15"": ""外郊环"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""641"": ""寄宿制中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""603"": ""二级园"", ""602"": ""一级园"", ""601"": ""示范园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购"", ""55"": ""小型社区""}","[""项目竣工"", ""外郊环"", ""配套纯熟"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/2b58923900151ab9c1725914d2a6f7f3/275x206n.jpg,[],
820776,御河紫金庄,上海,11,浦东,7,北蔡,77,上海浦东北蔡五星路707弄,内中环,,,,,137270m²,272197m²,[],,,2001-08-14,,2001年,2002年,[],{},,50年,,27%,,,,标准写字楼,雅生活服务,11.8元/㎡/月,,,,售罄,售罄,售罄,[],[],新城控股,,,商电,商水,31.170368,121.557243,"""""","{""12"": ""内中环"", ""9"": ""轨交房"", ""10"": ""多轨交"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心""}","[""内中环"", ""轨交房"", ""多轨交"", ""配套纯熟"", ""便利店""]",https://pic4.ajkimg.com/display/xinfang/50029fbf75990150e9b166d2627a348e/275x206n.jpg,"[{""id"": ""7245926"", ""loupan_id"": ""389845"", ""station_id"": ""120438"", ""subway_id"": ""1017"", ""city_id"": ""11"", ""distance"": ""1198米"", ""status"": ""1"", ""last_update_time"": ""1774209759"", ""is_rail_loupan"": ""1"", ""subway_name"": ""18号线"", ""station_name"": ""莲溪路"", ""distance_raw"": ""1198""}, {""id"": ""7246019"", ""loupan_id"": ""389845"", ""station_id"": ""10140"", ""subway_id"": ""57"", ""city_id"": ""11"", ""distance"": ""1225米"", ""status"": ""1"", ""last_update_time"": ""1774209759"", ""is_rail_loupan"": ""1"", ""subway_name"": ""13号线"", ""station_name"": ""莲溪路"", ""distance_raw"": ""1225""}, {""id"": ""7246020"", ""loupan_id"": ""389845"", ""station_id"": ""10141"", ""subway_id"": ""57"", ""city_id"": ""11"", ""distance"": ""1450米"", ""status"": ""1"", ""last_update_time"": ""1774209759"", ""is_rail_loupan"": ""1"", ""subway_name"": ""13号线"", ""station_name"": ""陈春路"", ""distance_raw"": ""1450""}]",浦东新区五星路707弄
