楼盘ID,楼盘名称,城市名称,城市ID,区域名称,区域ID,子区域名称,子区域ID,地址,环线位置,最新价格,参考价格,房贷计算信息,面积范围,占地面积,建筑面积,房间面积信息,户型文本描述,全部户型,开盘日期,开盘日期备注,开盘时间,交房时间,发证时间,建筑类型,建筑类型.1,产权年限,容积率,绿化率,规划户数,装修情况,工程进度,物业类型,物业公司,物业管理费,物业特色,车位数,车位比,销售状态,销售标题,租售标题,预售证号,绑定楼栋,开发商,开发商品牌,投资商,供电,供水,百度地图纬度,百度地图经度,400电话,所有标签列表,标签列表,默认图片,规交信息,售楼处地址
283571,恒西岸华庭,三亚,51,保亭,4927,保亭,4975,三亚保亭保亭七仙岭旅游区,,,,,80-96㎡,住宅：320160m² 别墅：320160m²,住宅：40000m² 别墅：40000m²,[],别墅,别墅户型,1997-06-10,,1997年,1998年,[],超高层,住宅：小高层 别墅：独栋别墅,住宅：70年 别墅：70年,住宅：0.18,住宅：80% 别墅：80%,住宅：300 别墅：300,,,住宅,招商积余,住宅：8元/㎡/月,,住宅：360 别墅：360,住宅：1:1 别墅：1:1,售罄,售罄,售罄,[],[],绿城,,海南琪鑫七仙岭温泉开发有限公司,住宅：民电,住宅：民水,18.707485,109.698198,"{""service_num"": ""4006708287"", ""num"": """"}","{""53"": ""高绿化率"", ""52"": ""低容积"", ""63"": ""旅游地产"", ""79"": ""小户型""}","[""高绿化率"", ""低容积"", ""旅游地产"", ""小户型""]",https://pic4.ajkimg.com/display/xinfang/1660224c3aeea45de602a8620d8f3b9d/275x206n.jpg,[],保亭县七仙岭旅游区（高尔夫球场前），三亚市光明路凤凰岛对面
5405635,东方黄金榭,三亚,51,东方,6181,东方,6186,三亚东方东方环岛西线高速八所互通与G225国道交汇处东南侧,,,,,47-92㎡,29939m²,63550m²,[],,商业户型,1997-06-01,2021年01月31日,1997年,1998年,[],{},,40年,,28%,290,带装修,,标准写字楼,招商积余,3.5元/㎡/月,,317,1:1,售罄,售罄,售罄,[],[],象屿,,东方小岭实业有限公司,商电,商水,19.100022,108.729785,"""""","{""559"": ""现房"", ""81"": ""大阳台"", ""29"": ""装修交付"", ""55"": ""小型社区""}","[""现房"", ""大阳台"", ""装修交付"", ""小型社区""]",https://pic4.ajkimg.com/display/xinfang/3f31659848ebaf61f39b5bf351a73b11/275x206n.jpg,[],东方市环岛西线高速八所互通与G225国道交汇处东南侧
6816267,凤花苑,三亚,51,五指山,4926,五指山,4974,三亚五指山五指山三月三大道与河南东路交汇处西侧,,2934元/㎡,2934元/㎡,,100-120㎡,200000m²,246000m²,"[{""id"": 859617, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 100}, {""id"": 859618, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 120}, {""id"": 859619, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 120}]",2/3室,"2室户型,3室户型",1997-10-19,2024年12月28日,1997年,1998年,"[""2024-12-11""]",小高层,小高层,70年,1,,,带装修,,住宅,万科物业,33.5元/㎡/月,,440,1:1,售罄,售罄,售罄,"[""海-五-202412004874""]",[],碧桂园,,,民电,民水,18.77873,109.530938,"""""","{""52"": ""低容积"", ""29"": ""装修交付"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""55"": ""小型社区""}","[""低容积"", ""装修交付"", ""配套纯熟"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/b6354ea8e3b71a60f4c5775144510266/275x206n.jpg,[],五指山市三月三大道与河南东路交汇处西侧
7303921,海南国岸,三亚,51,乐东,4917,龙栖湾,5084,三亚乐东龙栖湾龙栖湾旅游度假区,,3130元/㎡,3130元/㎡,首付22万，月供5375元,104-244㎡,住宅：204601.98m² 别墅：204601.98m²,住宅：400000m² 别墅：400000m²,"[{""id"": 640727, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 104}, {""id"": 640723, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 106}, {""id"": 640725, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 106}, {""id"": 640728, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 110}, {""id"": 827839, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 122}, {""id"": 875773, ""rooms"": 7, ""room_alias"": ""七室"", ""area"": 244}]",3室、别墅,"3室户型,别墅户型",1997-04-04,2022年04月30日,1997年,1998年,"[""2022-04-30"", ""2021-07-30"", ""2020-10-26"", ""2020-03-04""]","{低层,高层}",住宅：低层、高层,住宅：70年 别墅：70年,住宅：2 别墅：2,住宅：40% 别墅：40%,住宅：4012 别墅：4012,住宅：带装修 别墅：带装修,已竣工，竣工时间：2024-12-31,住宅,旭辉永升,住宅：3.98元/㎡/月,,住宅：2585 别墅：2585,,售罄,售罄,售罄,"[""乐房售证字（2022）003号"", ""乐房售证字（2021）011号"", ""乐房售证字（2020）005号"", ""乐房售证字（2020）001号""]","[""15#、20#"", ""2#、5#、43#、45#"", ""6#、7#、8#、10#、12#、13#、14#"", ""9#、11#""]",禹洲,海南中城投置业有限公司,清凤集团,住宅：民电,住宅：民水,18.394588,108.980565,"""""","{""559"": ""现房"", ""557"": ""项目竣工"", ""81"": ""大阳台"", ""53"": ""高绿化率"", ""29"": ""装修交付"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""5"": ""低单价"", ""4"": ""低总价"", ""60"": ""海景地产"", ""78"": ""大户型"", ""404"": ""客餐厅相连"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""83"": ""双阳台"", ""90"": ""人气楼盘"", ""263"": ""VR看房"", ""54"": ""大型社区"", ""50"": ""品牌开发商""}","[""现房"", ""项目竣工"", ""大阳台"", ""高绿化率"", ""装修交付""]",https://pic4.ajkimg.com/display/xinfang/e4a6005c801e22dcf98bee14965597be/275x206n.jpg,[],乐东县九所镇龙栖湾滨海旅游度假区
327517,中和碧水名城,三亚,51,乐东,4917,龙沐湾,5083,三亚乐东龙沐湾尖峰镇龙沐湾国际旅游度假区,,,,,45-159㎡,268000m²,2200000m²,"[{""id"": 255214, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 45}, {""id"": 255216, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 72}, {""id"": 255218, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 82}, {""id"": 255269, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 83}, {""id"": 255223, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 94}, {""id"": 255227, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 102}, {""id"": 255238, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 106}, {""id"": 255243, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 129}, {""id"": 255245, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 131}, {""id"": 255249, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 147}, {""id"": 255257, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 155}, {""id"": 255267, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 159}]",1/2/3室,"1室户型,2室户型,3室户型",1997-09-23,,1997年,1998年,"[""2015-02-06"", ""2014-09-18"", ""2013-12-12""]",{高层},高层,70年,1.19,48%,5110,,,住宅,融创服务,3.8元/㎡/月,,5110,1：1,售罄,售罄,售罄,"[""乐房售证字（2015）003号"", ""乐房售证字（2014）008号"", ""乐房售证字（2014）011号""]","[""15# 16# 17#"", ""1# 2# 3#"", ""10# 11# 12# 5# 6# 7# 8# 9#""]",大华,,海南中和（集团）有限公司,民电,民水,18.669788,108.706606,"""""","{""53"": ""高绿化率"", ""52"": ""低容积"", ""79"": ""小户型"", ""78"": ""大户型"", ""54"": ""大型社区""}","[""高绿化率"", ""低容积"", ""小户型"", ""大户型"", ""大型社区""]",https://pic4.ajkimg.com/display/xinfang/692430022a310a343c3bca0210956bde/275x206n.jpg,[],海南省乐东县尖峰镇龙沐湾国际旅游度假区
5619354,紫名苑B区,三亚,51,东方,6181,东方,6186,三亚东方东方八所镇滨海北路42号,,3325元/㎡,3325元/㎡,首付9万，月供2329元,42-128㎡,53200m²,141000m²,"[{""id"": 746777, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 42}, {""id"": 746785, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 63}, {""id"": 855701, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 42}, {""id"": 746780, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 85}, {""id"": 746784, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 122}, {""id"": 746782, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 128}, {""id"": 855702, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 85}]",1/2/4室,商业户型,1997-02-05,2022年01月29日,1997年,1998年,"[""2023-01-13"", ""2022-01-29""]",{},,70年,2,30%,720,简装修,在建中，竣工时间：2023-12-31,商业,招商积余,3.6元/㎡/月,,460,,售罄,售罄,售罄,"[""（2023）东房预字（0001）号"", ""(2022)东房预字(0001)号""]","[""2#""]",绿城,,海南阳光绿苑房地产开发有限公司,商电,商水,19.112597,108.681459,"""""","{""559"": ""现房"", ""81"": ""大阳台"", ""29"": ""装修交付"", ""7"": ""项目在建"", ""5"": ""低单价"", ""90"": ""人气楼盘""}","[""现房"", ""大阳台"", ""装修交付"", ""项目在建"", ""低单价""]",https://pic4.ajkimg.com/display/xinfang/56837a90ada2804f5b6abad6eecad721/275x206n.jpg,[],海南省东方市八所镇滨海北路42号
8530198,蓝紫金居,三亚,51,吉阳区,10250,迎宾路,6185,三亚吉阳区迎宾路迎宾大道学院路1号,,,,,146-273㎡,86000m²,258000m²,[],,商业户型,1997-05-07,,1997年,1998年,[],{},,40年,,40%,120,毛坯,,标准写字楼,融创服务,,,2796,,售罄,售罄,售罄,[],[],路劲,,恒大集团,商电,商水,18.320401,109.561369,"{""service_num"": ""4006708287"", ""num"": """"}","{""55"": ""小型社区""}","[""小型社区""]",https://pic4.ajkimg.com/display/xinfang/8b6f256258f64f52f3fb186eeee8c5da/275x206n.jpg,[],三亚市吉阳区迎宾大道学院路1号
9708274,中粮碧水湾,三亚,51,吉阳区,10250,迎宾路,6185,三亚吉阳区迎宾路中粮大悦城,,,,,160-199㎡,,,"[{""id"": 869995, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 160}, {""id"": 869996, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 160}, {""id"": 869997, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 199}, {""id"": 869999, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 199}]",3/4室,"3室户型,4室户型",1997-06-08,,1997年,1998年,[],{高层},高层,70年,3,35%,,,,住宅,新城悦服务,,,,,售罄,售罄,售罄,[],[],金地,中粮地产,,民电,民水,18.290716,109.536951,"""""","{""76"": ""厨卫全明"", ""74"": ""南北通透"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""85"": ""主卧套房"", ""92"": ""热搜盘"", ""91"": ""热评楼盘"", ""263"": ""VR看房"", ""55"": ""小型社区"", ""50"": ""品牌开发商""}","[""厨卫全明"", ""南北通透"", ""配套纯熟"", ""便利店"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/b1ae970f4a38d501e508799c1ee76a28/275x206n.jpg,[],三亚迎宾路东岸总部经济区
1098715,盛峰,三亚,51,陵水,4928,香水湾,5087,三亚陵水香水湾香水湾旅游度假区B区南段,,35元/㎡,3130元/㎡,,110-119㎡,住宅：2133333.33m² 别墅：2133333.33m²,住宅：400000m² 别墅：400000m²,"[{""id"": 464409, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 109.64}, {""id"": 559316, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 111}, {""id"": 542312, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 111.27}, {""id"": 542323, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 113.76}, {""id"": 49216, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 119}]",2/3室,"2室户型,3室户型",1997-12-04,2019年12月01日,1997年,1998年,"[""2021-08-16"", ""2020-01-20"", ""2019-11-15"", ""2021-04-22"", ""2020-04-22"", ""2019-11-15"", ""2020-12-09"", ""2011-03-31"", ""2011-03-31"", ""2015-12-07"", ""2020-01-20""]",{高层},住宅：高层 别墅：独栋别墅、双拼别墅,住宅：70年 别墅：70年,住宅：0.38 别墅：0.38,住宅：65% 别墅：65%,住宅：5000 别墅：5000,"住宅：毛坯,带装修 别墅：毛坯,带装修",已封顶，竣工时间：2024-12-31,住宅,招商积余,住宅：4.8元/㎡/月 别墅：6.8元/㎡/月,,住宅：600 别墅：600,住宅：1:0.12 别墅：1:0.12,售罄,售罄,售罄,"[""4690282020032503601-1"", ""4690282019110910401-1号"", ""陵房预字[2019]第0029号"", ""4690282020021202001-6号"", ""4690282020021202001-2号"", ""陵房预字[2014]第0016号"", ""陵房预字【2019】第0029号"", ""4690282020021202001—5号"", ""陵房预字【2014】第0006号"", ""陵房预字[2008]第09号"", ""陵房预字[2008]第15号"", ""陵房预字[2015]第0010号"", ""【2017】陵房开证字第0008号""]","[""7#"", ""16#"", ""23#"", ""6#""]",碧桂园,富力集团,广州富力地产股份有限公司,住宅：民电,住宅：民水,18.532261,110.116002,"""""","{""559"": ""现房"", ""53"": ""高绿化率"", ""52"": ""低容积"", ""29"": ""装修交付"", ""8"": ""项目封顶"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""69"": ""学校"", ""68"": ""医院"", ""78"": ""大户型"", ""402"": ""玄关入户"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""83"": ""双阳台"", ""82"": ""双卫生间"", ""90"": ""人气楼盘"", ""263"": ""VR看房"", ""54"": ""大型社区"", ""50"": ""品牌开发商""}","[""现房"", ""高绿化率"", ""低容积"", ""装修交付"", ""项目封顶""]",https://pic4.ajkimg.com/display/xinfang/e7ec28d7c921cdafb32840c67b8ea623/275x206n.jpg,[],陵水县香水湾旅游度假区B区南段
9585275,龙龙湖名城,三亚,51,保亭,4927,保亭,4975,三亚保亭保亭七仙岭旅游区国家森林公园山麓,,,,,270-878㎡,2000000m²,400000m²,[],别墅,别墅户型,1997-12-10,,1997年,1998年,[],{独栋别墅},独栋别墅,70年,0.2,90%,88,毛坯,,别墅,合景悠活,10元/㎡/月,,88,1:1,售罄,售罄,售罄,"[""保房预字第【2012】0007号""]",[],恒大,,广州百嘉信集团,民电,民水,18.687168,109.727209,"{""service_num"": ""4006708287"", ""num"": ""39446""}","{""53"": ""高绿化率"", ""63"": ""旅游地产"", ""66"": ""公园"", ""78"": ""大户型"", ""55"": ""小型社区""}","[""高绿化率"", ""旅游地产"", ""公园"", ""大户型"", ""小型社区""]",https://pic4.ajkimg.com/display/xinfang/1b4367038c8127db33140dae39015ee3/275x206n.jpg,[],海南省七仙岭温泉国家森林公园南麓
