楼盘ID,楼盘名称,城市名称,城市ID,区域名称,区域ID,子区域名称,子区域ID,地址,环线位置,最新价格,参考价格,房贷计算信息,面积范围,占地面积,建筑面积,房间面积信息,户型文本描述,全部户型,开盘日期,开盘日期备注,开盘时间,交房时间,发证时间,建筑类型,建筑类型,产权年限,容积率,绿化率,规划户数,装修情况,工程进度,物业类型,物业公司,物业管理费,物业特色,车位数,车位比,销售状态,销售标题,租售标题,预售证号,绑定楼栋,开发商,开发商品牌,投资商,供电,供水,百度地图纬度,百度地图经度,400电话,所有标签列表,标签列表,默认图片,规交信息,售楼处地址
246459,龙湾雨林谷,三亚,51,保亭,4927,保亭,4975,三亚保亭保亭温泉路8号,nan,500,500万元/套起,首付75万，月供17918元,117-237㎡,266512.45m²,84097.77m²,"[{""id"": 565688, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 117}, {""id"": 565693, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 121.09}, {""id"": 565699, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 121.2}, {""id"": 565686, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 236.84}, {""id"": 565689, ""rooms"": 5, ""room_alias"": ""五室"", ""area"": 170}]",别墅,别墅户型,2013-01-18,2013年01月18日,2013年1月18日,2016年5月1日,"[""2014-01-15"", ""2013-10-15""]","{独栋别墅,联排别墅,叠加别墅}","{独栋别墅,联排别墅,叠加别墅}",70年,0.28,56%,512,带装修,nan,别墅,海南龙湾投资开发有限公司,9.8元/㎡/月,nan,450,1:0.9,尾盘,尾盘,尾盘,"[""保房预许字第【2014】0002号"", ""保房预字第【2013】0001号""]","[""大独栋 叠拼 联排别墅 小独栋""]",海南龙湾投资开发有限公司,nan,海南龙湾投资开发有限公司,民电,民水,18.670141868477,109.69326509188,"{""service_num"": ""4006708287"", ""num"": """"}","{""559"": ""现房"", ""53"": ""高绿化率"", ""29"": ""装修交付"", ""63"": ""旅游地产"", ""70"": ""银行"", ""69"": ""学校"", ""78"": ""大户型""}","[""现房"", ""高绿化率"", ""装修交付"", ""旅游地产"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/ed28988a6ceff8324a6eee027beeebd2/275x206n.jpg,[],保亭县七仙岭旅游区内
243006,丽冠雅居,三亚,51,吉阳区,10250,河东,4935,三亚吉阳区河东春光路21号,nan,nan,nan,nan,48-139㎡,35000m²,55697m²,"[{""id"": 44633, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 48.47}, {""id"": 44634, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 63.94}, {""id"": 47532, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 65.67}, {""id"": 136498, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 66.05}, {""id"": 136505, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 65.18}, {""id"": 57550, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 83.88}, {""id"": 136501, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 86.43}, {""id"": 136509, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 89.83}, {""id"": 44632, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 93.46}, {""id"": 44631, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 103.01}, {""id"": 47535, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 124.57}, {""id"": 47536, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 138.55}]",1/2/3室,"1室户型,2室户型,3室户型",nan,nan,nan,nan,[],{高层},{高层},70年,2.8,60%,1200,"毛坯,简装修",nan,住宅,三亚佳达物业服务有限公司,2.5元/㎡/月,nan,1240,1:1,尾盘,尾盘,尾盘,"[""三房预许字［2016］23号""]",[],nan,nan,三亚泰坤地产开发有限公司,民电,民水,18.267192,109.524377,"""""","{""53"": ""高绿化率"", ""29"": ""装修交付"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""79"": ""小户型"", ""78"": ""大户型""}","[""高绿化率"", ""装修交付"", ""配套纯熟"", ""便利店"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/51e5626f4ab6be2f6b316921f10c790b/275x206n.jpg,[],三亚市河东春光路21号
243005,红沙丽景嘉园,三亚,51,吉阳区,10250,大东海,4937,三亚吉阳区大东海榆亚大道红沙地段,nan,nan,nan,nan,34-101㎡,34984m²,66505m²,"[{""id"": 48852, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 34.45}, {""id"": 48848, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 71.48}, {""id"": 48849, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 78.4}, {""id"": 48844, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 101}]",1/2室,"1室户型,2室户型",nan,nan,nan,nan,[],{小高层},{小高层},70年,1.6,40%,700,nan,nan,住宅,nan,1.8元/㎡/月,nan,270,1:1,尾盘,尾盘,尾盘,"[""三房预许字[2009]004号""]",[],nan,nan,三亚鹤兴房地产开发有限公司,民电,民水,18.241518,109.556987,"""""","{""53"": ""高绿化率"", ""52"": ""低容积"", ""63"": ""旅游地产"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""65"": ""商业街"", ""79"": ""小户型""}","[""高绿化率"", ""低容积"", ""旅游地产"", ""配套纯熟"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/d1037d9783f09bbd59d6aec851d2abd2/275x206n.jpg,[],三亚市榆亚大道鲁迅中学对面
246443,永茂荔枝花园,三亚,51,吉阳区,10250,河东,4935,三亚吉阳区河东吉阳荔枝沟路与琼州学院路口交汇处,nan,nan,nan,nan,49-96㎡,9800m²,27139m²,"[{""id"": 62031, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 49}, {""id"": 62024, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 52}, {""id"": 62027, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 52}, {""id"": 62030, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 56}, {""id"": 62028, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 63}, {""id"": 62032, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 75}, {""id"": 62029, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 96}]",1/2室,"1室户型,2室户型",nan,nan,nan,nan,[],{高层},{高层},70年,2,40%,300,毛坯,nan,住宅,nan,1.2元/㎡/月,nan,300,1:1,尾盘,尾盘,尾盘,"[""三房预许字[2012]023号""]",[],nan,nan,nan,民电,民水,18.305629,109.537886,"""""","{""53"": ""高绿化率"", ""63"": ""旅游地产"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""65"": ""商业街"", ""64"": ""购物中心"", ""79"": ""小户型""}","[""高绿化率"", ""旅游地产"", ""配套纯熟"", ""便利店"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/bf6039688b2593d9f82236822e349433/275x206n.jpg,[],三亚市下洋田三路三巷望鹿山庄1栋101室
246123,创基幸福时光,三亚,51,保亭,4927,保亭,4975,三亚保亭保亭保亭县保城区保兴东路（保亭客车站旁）,nan,nan,nan,nan,56-116㎡,50525m²,102442m²,"[{""id"": 51580, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 55.72}, {""id"": 51569, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 56.9}, {""id"": 51572, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 57.03}, {""id"": 51567, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 61.97}, {""id"": 51576, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 63.15}, {""id"": 51565, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 77.32}, {""id"": 51583, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 79.47}, {""id"": 51586, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 115.5}]",1/2/3室,"1室户型,2室户型,3室户型",nan,nan,nan,nan,[],{小高层},{小高层},70年,2,40%,1390,毛坯,nan,住宅,nan,2.5元/㎡/月,nan,259,1:0.19,尾盘,尾盘,尾盘,"[""保房预字第【2012】0009号""]",[],nan,nan,海南创基房地产开发有限公司,民电,民水,18.640973,109.719919,"{""service_num"": ""4006708287"", ""num"": ""39977""}","{""53"": ""高绿化率"", ""31"": ""大平层"", ""63"": ""旅游地产"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""79"": ""小户型"", ""78"": ""大户型""}","[""高绿化率"", ""大平层"", ""旅游地产"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/53db6652e61049cec4712278b27e686a/275x206n.jpg,[],"保亭保兴东路（保亭客车站旁）,三亚市迎宾路57号（月川桥华鸿大酒店旁）"
243001,晴竹园,三亚,51,吉阳区,10250,河东,4935,三亚吉阳区河东三亚河东凤凰路月川新区迎春路2号,nan,nan,nan,nan,nan,14655m²,52410m²,[],nan,nan,nan,nan,nan,nan,[],{},{},nan,nan,nan,nan,nan,nan,住宅,nan,nan,nan,nan,nan,尾盘,尾盘,尾盘,[],[],nan,nan,nan,民电,民水,18.276173800205,109.52178900858,"""""","{""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""55"": ""小型社区""}","[""配套纯熟"", ""便利店"", ""银行"", ""学校"", ""医院""]",https://pic4.ajkimg.com/display/xinfang/ed25ddff9e9bbd9a229048aec1d73617/275x206n.jpg,[],nan
245687,金銮湾,三亚,51,陵水,4928,清水湾,5086,三亚陵水清水湾赤岭风景区（距离清水湾2公里左右）,nan,nan,nan,nan,664-670㎡,住宅：6666600m² 别墅：6666600m²,住宅：240000m² 别墅：240000m²,"[{""id"": 85977, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 664.12}, {""id"": 85978, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 669.88}]",2室,2室户型,nan,nan,nan,nan,[],{独栋别墅},{独栋别墅},nan,住宅：2,住宅：45% 别墅：45%,住宅：1200 别墅：1200,nan,nan,住宅,nan,nan,nan,nan,nan,尾盘,尾盘,尾盘,[],[],nan,nan,nan,住宅：民电,住宅：民水,18.409548391638,109.82754268949,"""""","{""53"": ""高绿化率"", ""63"": ""旅游地产"", ""70"": ""银行"", ""69"": ""学校"", ""78"": ""大户型""}","[""高绿化率"", ""旅游地产"", ""银行"", ""学校"", ""大户型""]",https://pic4.ajkimg.com/display/xinfang/8283c4777e8dfa1dca69a5bad9124ca6/275x206n.jpg,[],海口市龙昆南62号广昌花苑A座4层
246685,福乐多花园,三亚,51,乐东,4917,龙栖湾,5084,三亚乐东龙栖湾龙栖湾国际旅游度假区，海榆西线旁抱旺出口,nan,nan,nan,nan,33-74㎡,14000m²,52000m²,"[{""id"": 64099, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 32.91}, {""id"": 64097, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 36.27}, {""id"": 64101, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 36.81}, {""id"": 64096, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 42.81}, {""id"": 64102, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 54.11}, {""id"": 64100, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 55.41}, {""id"": 64098, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 73.57}]",1/2室,"1室户型,2室户型",nan,nan,nan,nan,[],{小高层},{小高层},70年,3.5,40%,1071,简装修,nan,住宅,nan,1.6元/㎡/月,nan,181,1:0.1,尾盘,尾盘,尾盘,"[""[2012]万房预字（18）号""]",[],nan,nan,nan,民电,民水,18.475135,108.906532,"""""","{""53"": ""高绿化率"", ""29"": ""装修交付"", ""63"": ""旅游地产"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""65"": ""商业街"", ""64"": ""购物中心"", ""79"": ""小户型""}","[""高绿化率"", ""装修交付"", ""旅游地产"", ""配套纯熟"", ""便利店""]",https://pic4.ajkimg.com/display/xinfang/9376b44578c80ded9d3aa9fb067c4a9b/275x206n.jpg,[],三亚市红旗街口18号（福乐多购物广场一楼）；三亚市明珠广场三楼（福乐多超市出口）
1078092,新舍,三亚,51,乐东,4917,龙沐湾,5083,三亚乐东龙沐湾尖峰镇龙沐湾国际旅游度假区,,,,,45-159㎡,268000m²,2200000m²,"[{""id"": 255214, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 45}, {""id"": 255216, ""rooms"": 1, ""room_alias"": ""一室"", ""area"": 72}, {""id"": 255218, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 82}, {""id"": 255269, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 83}, {""id"": 255223, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 94}, {""id"": 255227, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 102}, {""id"": 255238, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 106}, {""id"": 255243, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 129}, {""id"": 255245, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 131}, {""id"": 255249, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 147}, {""id"": 255257, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 155}, {""id"": 255267, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 159}]",1/2/3室,"1室户型,2室户型,3室户型",2015-04-07,,2015年,2016年,"[""2015-02-06"", ""2014-09-18"", ""2013-12-12""]",{高层},高层,70年,1.19,48%,5110,,,住宅,华润万象生活,3.8元/㎡/月,,5110,1：1,售罄,售罄,售罄,"[""乐房售证字（2015）003号"", ""乐房售证字（2014）008号"", ""乐房售证字（2014）011号""]","[""15# 16# 17#"", ""1# 2# 3#"", ""10# 11# 12# 5# 6# 7# 8# 9#""]",中海,,海南中和（集团）有限公司,民电,民水,18.660502,108.703721,"""""","{""53"": ""高绿化率"", ""52"": ""低容积"", ""79"": ""小户型"", ""78"": ""大户型"", ""54"": ""大型社区""}","[""高绿化率"", ""低容积"", ""小户型"", ""大户型"", ""大型社区""]",https://pic4.ajkimg.com/display/xinfang/692430022a310a343c3bca0210956bde/275x206n.jpg,[],海南省乐东县尖峰镇龙沐湾国际旅游度假区
2526882,瑞水岸邸,三亚,51,天涯区,10251,三亚湾,4932,三亚天涯区三亚湾三亚湾海坡开发区海韵度假酒店后侧,,,,,115-127㎡,住宅：16345.87m² 别墅：16345.87m²,住宅：27970.01m² 别墅：27970.01m²,"[{""id"": 178957, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 115}]",2室、别墅,"2室户型,别墅户型",2015-05-07,,2015年,2016年,[],多层,住宅：高层 别墅：独栋别墅,住宅：70年 别墅：40年,住宅：1.2 别墅：1.2,住宅：45% 别墅：45%,住宅：165 别墅：165,住宅：带装修 别墅：带装修,,住宅,招商积余,住宅：5.8元/㎡/月,,住宅：169 别墅：169,住宅：1:1 别墅：1:1,售罄,售罄,售罄,"[""三房预许字[2013]8号""]",[],旭辉,,,住宅：民电,住宅：民水,18.303586,109.444335,"""""","{""53"": ""高绿化率"", ""52"": ""低容积"", ""31"": ""大平层"", ""29"": ""装修交付"", ""63"": ""旅游地产"", ""70"": ""银行"", ""78"": ""大户型"", ""55"": ""小型社区""}","[""高绿化率"", ""低容积"", ""大平层"", ""装修交付"", ""旅游地产""]",https://pic4.ajkimg.com/display/xinfang/85c719053cacb0233095fcc268b68fc0/275x206n.jpg,[],三亚湾海坡开发区海韵度假酒店后侧
