楼盘ID,楼盘名称,城市名称,城市ID,区域名称,区域ID,子区域名称,子区域ID,地址,环线位置,最新价格,参考价格,房贷计算信息,面积范围,占地面积,建筑面积,房间面积信息,户型文本描述,全部户型,开盘日期,开盘日期备注,开盘时间,交房时间,发证时间,建筑类型,建筑类型,产权年限,容积率,绿化率,规划户数,装修情况,工程进度,物业类型,物业公司,物业管理费,物业特色,车位数,车位比,销售状态,销售标题,租售标题,预售证号,绑定楼栋,开发商,开发商品牌,投资商,供电,供水,百度地图纬度,百度地图经度,400电话,所有标签列表,标签列表,默认图片,规交信息,售楼处地址
219624,玉龙苑,上海,11,松江区,15,松江老城,159,上海松江区松江老城永丰路216弄,外郊环,nan,nan,nan,97-150㎡,54200m²,81300m²,"[{""id"": 52262, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 99}, {""id"": 52202, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 97}, {""id"": 52273, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 140}, {""id"": 52278, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 150}]",2/3室,"2室户型,3室户型",nan,nan,nan,nan,[],{小高层},{小高层},70年,1.5,40%,830,毛坯,nan,住宅,上海新桃源物业管理有限公司,1.25元/㎡/月,nan,500,nan,尾盘,尾盘,尾盘,[],[],nan,nan,上海仓桥房产经营有限公司,民电,民水,31.03741879739,121.23413071731,"{""service_num"": ""4006708287"", ""num"": """"}","{""53"": ""高绿化率"", ""52"": ""低容积"", ""15"": ""外郊环"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""603"": ""二级园"", ""602"": ""一级园"", ""601"": ""示范园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购""}","[""高绿化率"", ""低容积"", ""外郊环"", ""配套纯熟"", ""便利店""]",https://pic4.ajkimg.com/display/xinfang/3f353db96a6f5b4f8148afc77c674469/275x206n.jpg,[],永丰路216弄
219849,华洲君庭,上海,11,浦东,7,张江,70,上海浦东张江银柳路385弄,中外环,85000,85000万元/套起,首付12750万，月供3065607元,800-2050㎡,别墅：75440m² 住宅：75440m²,别墅：18463m² 住宅：18463m²,"[{""id"": 24502, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 1300}, {""id"": 56694, ""rooms"": 7, ""room_alias"": ""七室"", ""area"": 1350}, {""id"": 112744, ""rooms"": 7, ""room_alias"": ""七室"", ""area"": 2050}, {""id"": 4652, ""rooms"": 8, ""room_alias"": ""八室"", ""area"": 800}, {""id"": 4653, ""rooms"": 8, ""room_alias"": ""八室"", ""area"": 800}, {""id"": 4654, ""rooms"": 9, ""room_alias"": ""九室"", ""area"": 800}]",4/8/9室、别墅,"4室户型,8室户型,9室户型,别墅户型",2008-09-29,2008年09月29日,2008年9月29日,2010年12月31日,"[""2008-09-29""]",{独栋别墅},{独栋别墅},别墅：70年 住宅：70年,别墅：0.24 住宅：0.24,别墅：60% 住宅：60%,别墅：21 住宅：21,别墅：简装修 住宅：简装修,已竣工，竣工时间：暂无数据,别墅,上海信居物业管理有限公司,别墅：14.78元/㎡/月 住宅：14.78元/㎡/月,nan,别墅：63 住宅：63,别墅：1:3 住宅：1:3,尾盘,尾盘,尾盘,"[""浦东新区房地(2008)预字0674号""]","[""9、10、11、12、16、20、22、25、26、23""]",上海华洲房地产发展有限公司,nan,上海华洲房地产发展有限公司,别墅：民电,别墅：民水,31.229605,121.61148,"{""service_num"": ""4006708287"", ""num"": """"}","{""559"": ""现房"", ""557"": ""项目竣工"", ""56"": ""车位充足"", ""53"": ""高绿化率"", ""52"": ""低容积"", ""31"": ""大平层"", ""29"": ""装修交付"", ""13"": ""中外环"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""78"": ""大户型"", ""641"": ""寄宿制中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""603"": ""二级园"", ""602"": ""一级园"", ""601"": ""示范园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""55"": ""小型社区""}","[""现房"", ""项目竣工"", ""车位充足"", ""高绿化率"", ""低容积""]",https://pic4.ajkimg.com/display/xinfang/80123ed0386ae6178e8096d9cae06056/275x206n.jpg,[],浦东新区银柳路385弄
219612,徐汇苑二期,上海,11,徐汇区,5,万体馆,43,上海徐汇区万体馆天钥桥路968号,内中环,nan,nan,nan,124-245㎡,69000m²,330000m²,"[{""id"": 20759, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 123.59}, {""id"": 20760, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 134}, {""id"": 20761, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 170}, {""id"": 20762, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 189}, {""id"": 20765, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 192}, {""id"": 20767, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 245}]",2/3/4室,"2室户型,3室户型,4室户型",nan,nan,nan,nan,[],{高层},{高层},70年,4.5,35%,206,带装修,nan,住宅,上海航新物业管理有限公司,2.8元/㎡/月,nan,1000,1:0.5,尾盘,尾盘,尾盘,[],[],nan,nan,上海航新房地产有限公司,民电,民水,31.184854631088,121.45092460373,"{""service_num"": ""4006708287"", ""num"": """"}","{""29"": ""装修交付"", ""12"": ""内中环"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""641"": ""寄宿制中学"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""635"": ""民办小学"", ""624"": ""九年一贯制"", ""603"": ""二级园"", ""602"": ""一级园"", ""601"": ""示范园"", ""600"": ""市级示范园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""55"": ""小型社区""}","[""装修交付"", ""内中环"", ""配套纯熟"", ""便利店"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/1a0933bca3ed5e76c6521fdbb22637fa/275x206n.jpg,[],天钥桥路968号
220238,莫奈的花园,上海,11,青浦区,19,赵巷,165,上海青浦区赵巷赵华路89弄,外郊环,nan,nan,nan,273-366㎡,36188m²,33990m²,"[{""id"": 21021, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 273}, {""id"": 21023, ""rooms"": 6, ""room_alias"": ""六室"", ""area"": 366}]",别墅,别墅户型,nan,nan,nan,nan,[],"{独栋别墅,联排别墅}","{独栋别墅,联排别墅}",70年,0.7,50%,126,毛坯,nan,别墅,nan,4.5~5.5元/㎡/月,nan,146,1:1.15,尾盘,尾盘,尾盘,[],[],nan,nan,进福房地产开发有限公司,民电,民水,31.161317,121.213847,"""""","{""56"": ""车位充足"", ""53"": ""高绿化率"", ""15"": ""外郊环"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""604"": ""三级园"", ""603"": ""二级园"", ""602"": ""一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购"", ""55"": ""小型社区""}","[""车位充足"", ""高绿化率"", ""外郊环"", ""配套纯熟"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/4cf9985cc374f28ee914631d7499f8dd/275x206n.jpg,[],赵华路89弄（近芦沈路路口）
237670,上海·绿城玫瑰园,上海,11,闵行区,11,马桥,180,上海闵行区马桥中青路1555弄（近元江路口）,外郊环,nan,nan,nan,680-1900㎡,803325m²,145000m²,[],别墅,nan,nan,nan,nan,nan,[],{独栋别墅},{独栋别墅},70年,0.18,70%,227,毛坯,nan,别墅,nan,6.5元/㎡/月,nan,500,1:2.2,售罄,售罄,售罄,[],[],nan,nan,绿城中国控股有限公司,民电,民水,31.045521,121.359116,"""""","{""56"": ""车位充足"", ""53"": ""高绿化率"", ""31"": ""大平层"", ""15"": ""外郊环"", ""70"": ""银行"", ""69"": ""学校"", ""636"": ""公办小学"", ""603"": ""二级园"", ""602"": ""一级园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购"", ""55"": ""小型社区""}","[""车位充足"", ""高绿化率"", ""大平层"", ""外郊环"", ""银行""]",https://pic4.ajkimg.com/display/xinfang/704ff70bd24fe3a470ef1ac8355e36cd/275x206n.jpg,[],闵行区中青路1555弄105号
219620,龙泽园,上海,11,金山区,18,金山新城,196,上海金山区金山新城龙山路388弄,外郊环,nan,nan,nan,90-137㎡,46690m²,117922m²,"[{""id"": 34623, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 89.9}, {""id"": 34624, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 90.3}, {""id"": 34625, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 90.82}, {""id"": 34626, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 92.9}, {""id"": 54922, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 93.21}, {""id"": 54923, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 93.9}, {""id"": 34627, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 94.81}, {""id"": 34629, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 95.87}, {""id"": 34630, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 136.9}, {""id"": 4460, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 136.97}, {""id"": 34631, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 137.38}]",2/3室,"2室户型,3室户型",nan,nan,nan,nan,[],"{小高层,高层}","{小高层,高层}",70年,2.49,25%,1252,毛坯,nan,住宅,上海申能物业管理有限公司,1.35元/㎡/月,nan,794,1:0.7,售罄,售罄,售罄,[],[],nan,nan,浙江大通房地产开发有限公司,民电,民水,30.751739,121.348933,"{""service_num"": ""4006708287"", ""num"": """"}","{""15"": ""外郊环"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""604"": ""三级园"", ""603"": ""二级园"", ""602"": ""一级园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购""}","[""外郊环"", ""配套纯熟"", ""便利店"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/f15fb5d579c25e2d5c73c26ba716194a/275x206n.jpg,[],上海金山龙山路388弄
237610,承安翡翠公馆,上海,11,嘉定区,14,安亭,135,上海嘉定区安亭墨玉路398号,外郊环,nan,nan,nan,83-188㎡,18268m²,42539m²,"[{""id"": 12397, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 83}, {""id"": 12398, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 91}, {""id"": 12396, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 93}, {""id"": 12399, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 143}, {""id"": 12400, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 188}]",2/3/4室,"2室户型,3室户型,4室户型",nan,nan,nan,nan,[],{高层},{高层},70年,2.6,35%,371,毛坯,nan,住宅,nan,1.88元/㎡/月,nan,378,1:1.01,尾盘,尾盘,尾盘,"[""沪房地嘉字2013第00496号"", ""嘉定房管(2011)预字0013号"", ""嘉定房管(2010)预字0590号"", ""嘉定房管(2010)预字0589号""]",[],nan,nan,上海城建建设实业集团,民电,民水,31.306622060521,121.16875775994,"{""service_num"": ""4006708287"", ""num"": """"}","{""56"": ""车位充足"", ""15"": ""外郊环"", ""72"": ""配套纯熟"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""64"": ""购物中心"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""604"": ""三级园"", ""602"": ""一级园"", ""601"": ""示范园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购""}","[""车位充足"", ""外郊环"", ""配套纯熟"", ""银行"", ""学校""]",https://pic4.ajkimg.com/display/xinfang/9f0a9d596b35095114577c2abe0b949e/275x206n.jpg,[],墨玉路398号
220254,汤臣一品,上海,11,浦东,7,陆家嘴滨江,60,上海浦东陆家嘴滨江花园石桥路28弄,内环内,270000,270000元/㎡,首付3000万，月供721319元,434-767㎡,20066m²,141894m²,"[{""id"": 4630, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 434}, {""id"": 56905, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 434}, {""id"": 185025, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 434}, {""id"": 185019, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 595}, {""id"": 11219, ""rooms"": 4, ""room_alias"": ""四室"", ""area"": 597}, {""id"": 56907, ""rooms"": 6, ""room_alias"": ""六室"", ""area"": 597}, {""id"": 196382, ""rooms"": 8, ""room_alias"": ""八室"", ""area"": 767}]",4/6/8室,"4室户型,6室户型,8室户型",2006-08-03,2006年08月03日,2006年8月3日,2010年1月31日,"[""2006-08-03"", ""2007-09-25"", ""2005-10-29""]","{高层,超高层}","{高层,超高层}",70年,5.97,40%,215,简装修,已竣工，竣工时间：2010-01-31,住宅,中观物业管理（上海）有限公司,15元/㎡/月,nan,200,1:0.9,尾盘,尾盘,尾盘,"[""浦东新区(2006)预字879"", ""沪房地浦字2007第070837号"", ""浦东新区房地(2005)预字1420号""]","[""1#、2#"", ""3#""]",上海汤臣房地产开发有限公司,汤臣集团,汤臣集团,民电,民水,31.238608,121.508381,"{""service_num"": ""4006708287"", ""num"": ""11691""}","{""559"": ""现房"", ""557"": ""项目竣工"", ""53"": ""高绿化率"", ""31"": ""大平层"", ""29"": ""装修交付"", ""11"": ""内环内"", ""76"": ""厨卫全明"", ""74"": ""南北通透"", ""73"": ""卧室全朝南"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""401"": ""户型方正"", ""397"": ""动静分离"", ""85"": ""主卧套房"", ""641"": ""寄宿制中学"", ""638"": ""民办中学"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""603"": ""二级园"", ""602"": ""一级园"", ""601"": ""示范园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""263"": ""VR看房"", ""55"": ""小型社区"", ""50"": ""品牌开发商""}","[""现房"", ""项目竣工"", ""高绿化率"", ""大平层"", ""装修交付""]",https://pic4.ajkimg.com/display/xinfang/5abb1a114ee8ac885b9a1b5d261a07d4/275x206n.jpg,[],花园石桥路28弄 上海市浦东新区花园石桥路28弄
237626,嘉乐东润舒庭,上海,11,嘉定区,14,嘉定镇,157,上海嘉定区嘉定镇墅沟路69弄75号,外郊环,nan,nan,nan,88-140㎡,63978m²,141996m²,"[{""id"": 16172, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88.13}, {""id"": 16169, ""rooms"": 2, ""room_alias"": ""二室"", ""area"": 88.93}, {""id"": 16173, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 126.83}, {""id"": 16165, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 128.04}, {""id"": 16164, ""rooms"": 3, ""room_alias"": ""三室"", ""area"": 139.68}]",2/3室,"2室户型,3室户型",nan,nan,nan,nan,[],{高层},{高层},70年,1.87,35%,831,带装修,nan,住宅,上海惠乐物业有限公司,1.95元/㎡/月,nan,615,1:0.72,尾盘,尾盘,尾盘,[],[],nan,nan,上海嘉乐房地产开发有限公司,民电,民水,31.386192,121.284067,"""""","{""52"": ""低容积"", ""29"": ""装修交付"", ""15"": ""外郊环"", ""72"": ""配套纯熟"", ""71"": ""便利店"", ""70"": ""银行"", ""69"": ""学校"", ""68"": ""医院"", ""67"": ""生态绿地"", ""66"": ""公园"", ""65"": ""商业街"", ""64"": ""购物中心"", ""78"": ""大户型"", ""637"": ""公办中学"", ""636"": ""公办小学"", ""624"": ""九年一贯制"", ""603"": ""二级园"", ""602"": ""一级园"", ""601"": ""示范园"", ""598"": ""民办幼儿园"", ""597"": ""公办幼儿园"", ""591"": ""放松限购""}","[""低容积"", ""装修交付"", ""外郊环"", ""配套纯熟"", ""便利店""]",https://pic4.ajkimg.com/display/xinfang/c2da587d6941bd75e231e99892b2c841/275x206n.jpg,[],上海市嘉定区墅沟路75号
458653,恒润大厦,上海,11,青浦区,19,徐泾,164,上海青浦区徐泾明珠路838号,外郊环,nan,nan,nan,nan,20000m²,23000m²,[],nan,nan,nan,nan,nan,nan,[],{},{},50年,nan,40%,nan,"毛坯,简装修",nan,标准写字楼,上海飞骏物业管理有限公司,20元/㎡/月,nan,190,nan,尾盘,尾盘,尾盘,[],[],上海飞骏实业有限公司,nan,nan,商电,商水,31.188753,121.271268,"""""","{""29"": ""装修交付"", ""15"": ""外郊环"", ""591"": ""放松限购"", ""220"": ""办公首选""}","[""装修交付"", ""外郊环"", ""放松限购"", ""办公首选""]",https://pic4.ajkimg.com/display/xinfang/017cb65a866e1594933c3134a75aae01/275x206n.jpg,[],明珠路838号
